system:index,0_constant,1_B0_median,1_B1_median,1_B2_median,1_B3_median,1_B4_median,2_B0_median,2_B1_median,2_B2_median,2_B3_median,2_B4_median,.geo
181,1,530.0,834.0,1153.0,2597.0,65535.0,479.0,669.0,912.0,1716.0,65535.0,"{""type"":""Point"",""coordinates"":[30.274977431063633,49.5974071397204]}"
184,3,443.0,972.0,534.0,4978.0,65535.0,445.0,791.0,888.0,2886.0,65535.0,"{""type"":""Point"",""coordinates"":[24.85644527825462,49.06691909890904]}"
185,0,319.0,489.0,729.0,1740.0,65535.0,483.0,694.0,1044.0,1865.0,65535.0,"{""type"":""Point"",""coordinates"":[31.00145950491955,46.85049308816494]}"
192,2,665.0,1063.0,1292.0,3771.0,65535.0,732.0,1024.0,1307.0,3695.0,65535.0,"{""type"":""Point"",""coordinates"":[29.171004034685932,45.42462833901434]}"
193,2,948.0,1413.0,2053.0,3451.0,65535.0,1003.0,1457.0,2098.0,3218.0,65535.0,"{""type"":""Point"",""coordinates"":[31.653273923630827,46.91585016846331]}"
209,1,679.0,986.0,1384.0,2290.0,65535.0,750.0,1087.0,1387.0,2570.0,65535.0,"{""type"":""Point"",""coordinates"":[33.713471657675896,44.80614858017893]}"
210,0,437.0,641.0,574.0,2749.0,65535.0,414.0,648.0,655.0,2935.0,65535.0,"{""type"":""Point"",""coordinates"":[31.58566657873202,51.99092782515339]}"
217,0,457.0,681.0,1160.0,2374.0,65535.0,703.0,896.0,1238.0,1963.0,65535.0,"{""type"":""Point"",""coordinates"":[31.629552665514886,48.028473660024694]}"
222,0,295.0,297.0,415.0,984.0,65535.0,434.0,522.0,730.0,1362.0,65535.0,"{""type"":""Point"",""coordinates"":[33.07674478894098,47.27287788885148]}"
228,0,588.0,889.0,1222.0,2648.0,65535.0,566.0,907.0,1265.0,2640.0,65535.0,"{""type"":""Point"",""coordinates"":[32.15386714866072,49.068216698638075]}"
230,2,745.0,1115.0,1616.0,2672.0,65535.0,831.0,1154.0,1607.0,2428.0,65535.0,"{""type"":""Point"",""coordinates"":[28.813339949923016,45.47405985226409]}"
232,0,424.0,606.0,895.0,1648.0,65535.0,428.0,518.0,639.0,1301.0,65535.0,"{""type"":""Point"",""coordinates"":[37.61765620742974,49.24523642594744]}"
233,0,416.0,672.0,869.0,2760.0,65535.0,545.0,768.0,1071.0,2115.0,65535.0,"{""type"":""Point"",""coordinates"":[32.31598534756109,49.92288199911195]}"
235,3,429.0,943.0,727.0,3999.0,65535.0,1071.0,1546.0,2010.0,3634.0,65535.0,"{""type"":""Point"",""coordinates"":[29.865106247683585,49.68861611066367]}"
237,2,846.0,1228.0,1799.0,3184.0,65535.0,780.0,1109.0,1576.0,2998.0,65535.0,"{""type"":""Point"",""coordinates"":[37.99774575225984,47.490878082411655]}"
238,3,429.0,699.0,1011.0,2217.0,65535.0,726.0,1063.0,1625.0,2924.0,65535.0,"{""type"":""Point"",""coordinates"":[31.244622355044005,46.80234409000783]}"
248,2,605.0,974.0,1278.0,3292.0,65535.0,907.0,1387.0,2256.0,4268.0,65535.0,"{""type"":""Point"",""coordinates"":[28.48377064243454,48.15317890744124]}"
249,3,546.0,792.0,1168.0,2355.0,65535.0,958.0,1417.0,2029.0,3494.0,65535.0,"{""type"":""Point"",""coordinates"":[30.35336025322247,47.14674639140351]}"
255,1,501.0,840.0,1156.0,3361.0,65535.0,521.0,853.0,1068.0,2845.0,65535.0,"{""type"":""Point"",""coordinates"":[33.91921649038379,47.31306465064798]}"
265,3,348.0,539.0,434.0,3986.0,65535.0,488.0,718.0,927.0,2216.0,65535.0,"{""type"":""Point"",""coordinates"":[27.883432033928948,49.84243057841514]}"
269,0,487.0,729.0,994.0,2339.0,65535.0,559.0,758.0,951.0,1949.0,65535.0,"{""type"":""Point"",""coordinates"":[37.08437364215511,49.13111526056728]}"
270,0,418.0,691.0,764.0,2724.0,65535.0,596.0,867.0,1095.0,2164.0,65535.0,"{""type"":""Point"",""coordinates"":[24.54748333546671,50.3529122975266]}"
276,0,440.0,844.0,593.0,4188.0,65535.0,448.0,772.0,680.0,4079.0,65535.0,"{""type"":""Point"",""coordinates"":[28.053529712769432,50.811779147764305]}"
278,2,442.0,763.0,949.0,3118.0,65535.0,783.0,1245.0,1713.0,3793.0,65535.0,"{""type"":""Point"",""coordinates"":[28.342035131499372,48.529052193383556]}"
289,2,1327.0,1857.0,2746.0,4154.0,65535.0,1062.0,1432.0,2004.0,3013.0,65535.0,"{""type"":""Point"",""coordinates"":[35.75089091806684,47.887279686014594]}"
290,3,534.0,764.0,1131.0,2076.0,65535.0,1021.0,1372.0,1872.0,2951.0,65535.0,"{""type"":""Point"",""coordinates"":[34.11351597358202,48.071351938943934]}"
294,0,427.0,572.0,850.0,1644.0,65535.0,462.0,572.0,747.0,1370.0,65535.0,"{""type"":""Point"",""coordinates"":[32.834652575593246,47.118503040142144]}"
297,3,533.0,851.0,1174.0,2735.0,65535.0,966.0,1321.0,1689.0,3009.0,65535.0,"{""type"":""Point"",""coordinates"":[37.7003632004233,48.70884320831288]}"
298,0,494.0,712.0,1036.0,2357.0,65535.0,482.0,600.0,801.0,1849.0,65535.0,"{""type"":""Point"",""coordinates"":[37.13252496765159,48.881420260032115]}"
303,1,897.0,1286.0,1899.0,3000.0,65535.0,542.0,740.0,1068.0,1587.0,65535.0,"{""type"":""Point"",""coordinates"":[29.386804877894107,45.510357385075494]}"
306,2,891.0,1319.0,1906.0,3454.0,65535.0,830.0,1211.0,1672.0,3082.0,65535.0,"{""type"":""Point"",""coordinates"":[34.12225004522262,45.2460771264564]}"
311,3,341.0,596.0,465.0,3787.0,65535.0,560.0,816.0,1017.0,2619.0,65535.0,"{""type"":""Point"",""coordinates"":[24.616096847163323,49.33625503760324]}"
316,2,603.0,815.0,1478.0,2905.0,65535.0,581.0,733.0,1171.0,1965.0,65535.0,"{""type"":""Point"",""coordinates"":[35.49898710959644,48.21722995366897]}"
319,3,529.0,718.0,1024.0,1758.0,65535.0,863.0,1257.0,1920.0,3007.0,65535.0,"{""type"":""Point"",""coordinates"":[34.19860742011744,45.592334238907355]}"
323,0,541.0,752.0,1089.0,2040.0,65535.0,488.0,643.0,875.0,1759.0,65535.0,"{""type"":""Point"",""coordinates"":[33.49562998734142,48.86851238427163]}"
324,0,531.0,748.0,948.0,2304.0,65535.0,433.0,683.0,864.0,2068.0,65535.0,"{""type"":""Point"",""coordinates"":[35.87760134680404,47.57199341226639]}"
327,3,531.0,757.0,1183.0,2183.0,65535.0,620.0,887.0,1269.0,2161.0,65535.0,"{""type"":""Point"",""coordinates"":[36.40304897229814,47.23332179372532]}"
336,3,562.0,848.0,1080.0,2914.0,65535.0,671.0,999.0,1274.0,3027.0,65535.0,"{""type"":""Point"",""coordinates"":[36.43588937322364,47.48354644097283]}"
351,2,702.0,953.0,1558.0,2706.0,65535.0,728.0,1036.0,1631.0,2730.0,65535.0,"{""type"":""Point"",""coordinates"":[39.77760479801364,49.06234040675457]}"
355,3,487.0,859.0,797.0,3622.0,65535.0,701.0,944.0,1285.0,2190.0,65535.0,"{""type"":""Point"",""coordinates"":[32.601974390721516,49.08288206298611]}"
357,0,518.0,746.0,1020.0,2772.0,65535.0,558.0,704.0,968.0,1888.0,65535.0,"{""type"":""Point"",""coordinates"":[32.9839778156811,48.28793673742257]}"
362,3,406.0,533.0,837.0,1604.0,65535.0,612.0,833.0,1109.0,2016.0,65535.0,"{""type"":""Point"",""coordinates"":[37.651044645923385,49.29537711588501]}"
372,0,402.0,841.0,594.0,4109.0,65535.0,442.0,681.0,1016.0,2202.0,65535.0,"{""type"":""Point"",""coordinates"":[31.74889229519226,49.14557035556844]}"
382,0,492.0,725.0,968.0,2179.0,65535.0,485.0,651.0,848.0,1939.0,65535.0,"{""type"":""Point"",""coordinates"":[36.491824715348685,50.207258931553646]}"
384,3,532.0,891.0,1269.0,3056.0,65535.0,660.0,982.0,1381.0,2494.0,65535.0,"{""type"":""Point"",""coordinates"":[29.593685141084453,49.45363323622657]}"
394,0,422.0,630.0,901.0,2678.0,65535.0,379.0,528.0,744.0,1577.0,65535.0,"{""type"":""Point"",""coordinates"":[36.69377965991627,49.24426262203702]}"
400,1,661.0,959.0,1335.0,2401.0,65535.0,691.0,861.0,1130.0,1818.0,65535.0,"{""type"":""Point"",""coordinates"":[32.172534467439505,46.782833188666345]}"
402,3,542.0,737.0,984.0,2087.0,65535.0,854.0,1187.0,1591.0,2941.0,65535.0,"{""type"":""Point"",""coordinates"":[32.04424211964831,46.305313391759604]}"
403,2,683.0,965.0,1360.0,2185.0,65535.0,705.0,1004.0,1396.0,2169.0,65535.0,"{""type"":""Point"",""coordinates"":[33.73069220565418,45.73554943150398]}"
417,3,431.0,667.0,1023.0,2327.0,65535.0,836.0,1104.0,1502.0,2405.0,65535.0,"{""type"":""Point"",""coordinates"":[30.63601983458271,47.77950394947528]}"
418,3,413.0,677.0,761.0,2269.0,65535.0,518.0,730.0,920.0,1885.0,65535.0,"{""type"":""Point"",""coordinates"":[34.66123619587639,50.29823645985133]}"
432,2,628.0,870.0,1243.0,2153.0,65535.0,823.0,1168.0,1674.0,2542.0,65535.0,"{""type"":""Point"",""coordinates"":[34.58971268670913,46.26584480846905]}"
433,2,652.0,882.0,1301.0,2036.0,65535.0,1137.0,1576.0,2209.0,3138.0,65535.0,"{""type"":""Point"",""coordinates"":[38.07669506967085,47.57758075487283]}"
440,1,762.0,1019.0,1359.0,2274.0,65535.0,787.0,1041.0,1484.0,2391.0,65535.0,"{""type"":""Point"",""coordinates"":[31.33537852245773,46.65494722360526]}"
443,0,499.0,888.0,1001.0,3114.0,65535.0,481.0,698.0,1037.0,2217.0,65535.0,"{""type"":""Point"",""coordinates"":[35.2458635672156,48.66628061304386]}"
450,0,502.0,715.0,1130.0,2664.0,65535.0,520.0,698.0,1016.0,1883.0,65535.0,"{""type"":""Point"",""coordinates"":[36.152569962119365,49.23314178654629]}"
467,0,369.0,777.0,790.0,3561.0,65535.0,464.0,697.0,1040.0,2505.0,65535.0,"{""type"":""Point"",""coordinates"":[26.443287334486552,49.506618382978225]}"
483,3,466.0,684.0,1094.0,2478.0,65535.0,891.0,1244.0,1668.0,2418.0,65535.0,"{""type"":""Point"",""coordinates"":[31.486296040019848,48.40923147639206]}"
487,0,283.0,498.0,554.0,2303.0,65535.0,392.0,586.0,692.0,1937.0,65535.0,"{""type"":""Point"",""coordinates"":[31.693563956111184,50.6254095046515]}"
494,0,351.0,598.0,521.0,3707.0,65535.0,498.0,692.0,817.0,3117.0,65535.0,"{""type"":""Point"",""coordinates"":[36.83415518117304,47.11044064782923]}"
501,3,389.0,631.0,832.0,1879.0,65535.0,637.0,963.0,1437.0,2407.0,65535.0,"{""type"":""Point"",""coordinates"":[39.50682693214614,49.41110765086884]}"
504,0,470.0,666.0,712.0,3611.0,65535.0,447.0,645.0,638.0,3347.0,65535.0,"{""type"":""Point"",""coordinates"":[32.89366540495055,47.33528203700216]}"
509,3,461.0,745.0,1119.0,2079.0,65535.0,731.0,984.0,1346.0,2268.0,65535.0,"{""type"":""Point"",""coordinates"":[39.25237325046881,49.49913487670494]}"
512,3,282.0,443.0,396.0,2575.0,65535.0,4873.0,6934.0,8183.0,8093.0,65535.0,"{""type"":""Point"",""coordinates"":[35.96395600448719,50.16005015334791]}"
529,0,342.0,609.0,622.0,3159.0,65535.0,651.0,870.0,1185.0,3052.0,65535.0,"{""type"":""Point"",""coordinates"":[28.677991282889312,50.080261642603844]}"
542,1,772.0,1180.0,1754.0,3593.0,65535.0,1310.0,2012.0,2975.0,5112.0,65535.0,"{""type"":""Point"",""coordinates"":[23.10836912471709,48.07568708792182]}"
545,0,527.0,800.0,1068.0,2752.0,65535.0,561.0,835.0,998.0,2597.0,65535.0,"{""type"":""Point"",""coordinates"":[36.48987296524751,48.4620659184101]}"
546,3,535.0,914.0,1110.0,3435.0,65535.0,634.0,902.0,1261.0,2484.0,65535.0,"{""type"":""Point"",""coordinates"":[26.930882371562138,48.70299289658973]}"
549,2,1031.0,1580.0,2275.0,4003.0,65535.0,725.0,957.0,1355.0,2086.0,65535.0,"{""type"":""Point"",""coordinates"":[32.80676808945361,47.37809172078949]}"
560,3,560.0,849.0,1259.0,2201.0,65535.0,1239.0,1747.0,2550.0,3876.0,65535.0,"{""type"":""Point"",""coordinates"":[30.49517563742459,46.550204528945336]}"
561,2,685.0,998.0,1437.0,3263.0,65535.0,707.0,994.0,1363.0,2577.0,65535.0,"{""type"":""Point"",""coordinates"":[35.68431233970841,46.864709535303554]}"
565,2,630.0,900.0,1513.0,2956.0,65535.0,631.0,870.0,1353.0,2426.0,65535.0,"{""type"":""Point"",""coordinates"":[37.75697438571013,48.30360202676446]}"
570,2,479.0,862.0,1045.0,3170.0,65535.0,871.0,1320.0,1830.0,3307.0,65535.0,"{""type"":""Point"",""coordinates"":[25.539194955503433,48.92486400236158]}"
572,3,508.0,788.0,1038.0,2252.0,65535.0,671.0,965.0,1194.0,2875.0,65535.0,"{""type"":""Point"",""coordinates"":[34.47248632495785,48.814534858469905]}"
577,2,581.0,1000.0,1471.0,3310.0,65535.0,785.0,1127.0,1519.0,2774.0,65535.0,"{""type"":""Point"",""coordinates"":[26.337581996660315,48.831804474634964]}"
587,0,413.0,590.0,877.0,1757.0,65535.0,411.0,588.0,818.0,1736.0,65535.0,"{""type"":""Point"",""coordinates"":[39.86344126568125,49.35491625684232]}"
590,2,767.0,1213.0,1634.0,3290.0,65535.0,946.0,1428.0,1927.0,3671.0,65535.0,"{""type"":""Point"",""coordinates"":[29.632693709687572,47.54760233486272]}"
595,2,987.0,1583.0,2337.0,4107.0,65535.0,793.0,1086.0,1519.0,2258.0,65535.0,"{""type"":""Point"",""coordinates"":[33.81660112382816,45.64002437493665]}"
599,3,558.0,903.0,1116.0,2828.0,65535.0,1120.0,1608.0,2181.0,3643.0,65535.0,"{""type"":""Point"",""coordinates"":[31.01057945127065,47.94613688619043]}"
614,0,349.0,508.0,657.0,1633.0,65535.0,482.0,678.0,826.0,2171.0,65535.0,"{""type"":""Point"",""coordinates"":[31.64385192341223,48.369859496099636]}"
616,2,1256.0,1843.0,2691.0,4253.0,65535.0,1161.0,1655.0,2391.0,3541.0,65535.0,"{""type"":""Point"",""coordinates"":[28.806435143935598,45.78702854016076]}"
626,2,636.0,955.0,1351.0,2459.0,65535.0,818.0,1120.0,1593.0,2223.0,65535.0,"{""type"":""Point"",""coordinates"":[29.764256903798604,45.925080490443115]}"
637,0,546.0,766.0,1173.0,2129.0,65535.0,577.0,765.0,1137.0,1999.0,65535.0,"{""type"":""Point"",""coordinates"":[36.00998812742731,49.27961181169473]}"
638,2,804.0,1207.0,1662.0,3165.0,65535.0,845.0,1184.0,1719.0,2785.0,65535.0,"{""type"":""Point"",""coordinates"":[29.181454928716956,45.92936282924452]}"
640,2,498.0,797.0,1025.0,2703.0,65535.0,470.0,729.0,975.0,2143.0,65535.0,"{""type"":""Point"",""coordinates"":[29.306310737837478,49.68357167001477]}"
643,0,404.0,849.0,615.0,3976.0,65535.0,399.0,704.0,890.0,2175.0,65535.0,"{""type"":""Point"",""coordinates"":[24.244217068892016,50.08431910762424]}"
645,3,367.0,508.0,726.0,2172.0,65535.0,303.0,397.0,371.0,801.0,65535.0,"{""type"":""Point"",""coordinates"":[37.61110280131561,49.275113568408855]}"
656,0,481.0,708.0,983.0,2021.0,65535.0,418.0,738.0,742.0,2710.0,65535.0,"{""type"":""Point"",""coordinates"":[36.290972907856116,48.556247916112035]}"
657,1,706.0,1238.0,1987.0,3800.0,65535.0,764.0,1222.0,1940.0,3643.0,65535.0,"{""type"":""Point"",""coordinates"":[35.04293851419521,46.66354949802118]}"
659,0,407.0,767.0,794.0,3334.0,65535.0,221.0,191.0,251.0,4953.0,65535.0,"{""type"":""Point"",""coordinates"":[28.482304407884616,49.70277996354316]}"
660,2,761.0,1074.0,1605.0,2468.0,65535.0,738.0,1007.0,1635.0,2623.0,65535.0,"{""type"":""Point"",""coordinates"":[37.97005093776632,47.11578377730367]}"
661,3,459.0,805.0,670.0,3201.0,65535.0,809.0,1107.0,1440.0,3178.0,65535.0,"{""type"":""Point"",""coordinates"":[31.576388991619492,51.67541668209023]}"
672,0,316.0,687.0,647.0,3158.0,65535.0,420.0,669.0,780.0,2793.0,65535.0,"{""type"":""Point"",""coordinates"":[22.945212302082552,49.631533898562765]}"
678,0,445.0,636.0,898.0,1933.0,65535.0,526.0,769.0,1131.0,2112.0,65535.0,"{""type"":""Point"",""coordinates"":[39.79851715916276,48.52911316946691]}"
679,0,421.0,612.0,810.0,2070.0,65535.0,483.0,705.0,947.0,2102.0,65535.0,"{""type"":""Point"",""coordinates"":[37.39953554704427,49.22661982640221]}"
695,0,285.0,561.0,374.0,4384.0,65535.0,517.0,760.0,969.0,2307.0,65535.0,"{""type"":""Point"",""coordinates"":[33.23837353540489,51.12483991311541]}"
698,0,425.0,646.0,692.0,2215.0,65535.0,265.0,560.0,371.0,3702.0,65535.0,"{""type"":""Point"",""coordinates"":[30.08163380729828,50.78297111650222]}"
705,0,438.0,625.0,722.0,2056.0,65535.0,519.0,714.0,984.0,1728.0,65535.0,"{""type"":""Point"",""coordinates"":[35.901729226819626,49.207423569733656]}"
713,3,503.0,723.0,981.0,2768.0,65535.0,771.0,1070.0,1400.0,3317.0,65535.0,"{""type"":""Point"",""coordinates"":[34.47344174068211,48.08863267479835]}"
715,2,703.0,1011.0,1515.0,2588.0,65535.0,744.0,1020.0,1449.0,2608.0,65535.0,"{""type"":""Point"",""coordinates"":[33.085677595569535,47.37090553023559]}"
716,0,441.0,886.0,852.0,4047.0,65535.0,619.0,899.0,1170.0,2369.0,65535.0,"{""type"":""Point"",""coordinates"":[25.445870247064374,50.482367285191884]}"
718,3,435.0,675.0,800.0,2098.0,65535.0,729.0,990.0,1325.0,2812.0,65535.0,"{""type"":""Point"",""coordinates"":[30.481527979871736,48.2711717835338]}"
723,0,453.0,701.0,1143.0,2491.0,65535.0,605.0,823.0,1226.0,2223.0,65535.0,"{""type"":""Point"",""coordinates"":[30.571229425158766,48.00149960934962]}"
726,2,639.0,931.0,1333.0,2750.0,65535.0,571.0,774.0,1072.0,2559.0,65535.0,"{""type"":""Point"",""coordinates"":[37.31733752046537,48.480162751794865]}"
732,3,498.0,798.0,893.0,2744.0,65535.0,537.0,758.0,969.0,2054.0,65535.0,"{""type"":""Point"",""coordinates"":[31.534678507070144,49.23785786057813]}"
737,3,425.0,611.0,890.0,1900.0,65535.0,514.0,654.0,896.0,1548.0,65535.0,"{""type"":""Point"",""coordinates"":[34.90155107926764,50.10388780353147]}"
739,0,450.0,579.0,805.0,1816.0,65535.0,530.0,635.0,927.0,1262.0,65535.0,"{""type"":""Point"",""coordinates"":[30.08127016132093,46.134915687875434]}"
748,0,568.0,831.0,811.0,3288.0,65535.0,511.0,772.0,788.0,3382.0,65535.0,"{""type"":""Point"",""coordinates"":[24.27023109551984,50.6299247046261]}"
755,2,644.0,879.0,1262.0,2488.0,65535.0,1135.0,1622.0,2301.0,3672.0,65535.0,"{""type"":""Point"",""coordinates"":[30.30947723818157,47.18659767042413]}"
757,0,448.0,621.0,917.0,1827.0,65535.0,509.0,721.0,1088.0,2038.0,65535.0,"{""type"":""Point"",""coordinates"":[32.64327452609892,46.974384284025724]}"
763,0,456.0,752.0,875.0,2942.0,65535.0,570.0,807.0,1084.0,2223.0,65535.0,"{""type"":""Point"",""coordinates"":[27.324816067599116,49.05457243434984]}"
764,3,556.0,759.0,1297.0,2187.0,65535.0,985.0,1335.0,2068.0,2886.0,65535.0,"{""type"":""Point"",""coordinates"":[37.39609896172636,47.44718570855429]}"
766,1,465.0,651.0,941.0,1784.0,65535.0,624.0,816.0,1130.0,2069.0,65535.0,"{""type"":""Point"",""coordinates"":[33.34734158777394,47.45753934094797]}"
767,0,483.0,592.0,775.0,1516.0,65535.0,582.0,692.0,962.0,1736.0,65535.0,"{""type"":""Point"",""coordinates"":[34.97000764484676,47.674592462270155]}"
770,3,494.0,665.0,1024.0,1716.0,65535.0,956.0,1314.0,1818.0,2503.0,65535.0,"{""type"":""Point"",""coordinates"":[33.98838858825249,45.44003426083368]}"
780,0,466.0,668.0,941.0,1796.0,65535.0,510.0,673.0,848.0,1879.0,65535.0,"{""type"":""Point"",""coordinates"":[36.80593439096698,49.685744132522935]}"
782,0,358.0,500.0,376.0,3605.0,65535.0,562.0,793.0,1131.0,2557.0,65535.0,"{""type"":""Point"",""coordinates"":[27.392309737421765,50.037720821579114]}"
784,2,637.0,893.0,1352.0,2792.0,65535.0,572.0,814.0,1063.0,2451.0,65535.0,"{""type"":""Point"",""coordinates"":[35.468990641623876,47.60774673970572]}"
799,0,507.0,776.0,1104.0,2116.0,65535.0,612.0,843.0,1216.0,2220.0,65535.0,"{""type"":""Point"",""coordinates"":[35.8488148036026,45.0334371403209]}"
800,0,468.0,666.0,839.0,2241.0,65535.0,499.0,625.0,857.0,2262.0,65535.0,"{""type"":""Point"",""coordinates"":[30.143265724570327,46.6780016809089]}"
810,3,451.0,850.0,781.0,4045.0,65535.0,765.0,1176.0,1451.0,3767.0,65535.0,"{""type"":""Point"",""coordinates"":[27.648886789576242,48.76333715429534]}"
818,2,686.0,1039.0,1577.0,2909.0,65535.0,730.0,1057.0,1513.0,2570.0,65535.0,"{""type"":""Point"",""coordinates"":[36.879087491421096,47.298184542088435]}"
823,3,323.0,607.0,528.0,3803.0,65535.0,524.0,711.0,1029.0,1973.0,65535.0,"{""type"":""Point"",""coordinates"":[34.04411395759759,51.64623682969204]}"
824,2,928.0,1363.0,1924.0,3493.0,65535.0,898.0,1277.0,1732.0,2950.0,65535.0,"{""type"":""Point"",""coordinates"":[32.78794903517257,47.24110092794557]}"
825,3,558.0,862.0,1088.0,2318.0,65535.0,780.0,1147.0,1657.0,3113.0,65535.0,"{""type"":""Point"",""coordinates"":[33.34617420635084,45.393120603046306]}"
827,0,325.0,470.0,700.0,1569.0,65535.0,417.0,586.0,763.0,1539.0,65535.0,"{""type"":""Point"",""coordinates"":[34.693538133072565,49.411715717115754]}"
842,0,560.0,854.0,1264.0,2636.0,65535.0,587.0,769.0,1091.0,1833.0,65535.0,"{""type"":""Point"",""coordinates"":[37.39101248017612,48.67026819544599]}"
846,2,623.0,926.0,1336.0,2552.0,65535.0,543.0,677.0,1017.0,2030.0,65535.0,"{""type"":""Point"",""coordinates"":[35.919072500703464,50.045061090050176]}"
