system:index,0_constant,1_B0_median,1_B1_median,1_B2_median,1_B3_median,1_B4_median,2_B0_median,2_B1_median,2_B2_median,2_B3_median,2_B4_median,.geo
269,0,505.0,712.0,781.0,2013.0,65535.0,568.0,671.0,854.0,1659.0,65535.0,"{""type"":""Point"",""coordinates"":[37.08437364215511,49.13111526056728]}"
270,4,549.0,729.0,871.0,1912.0,65535.0,561.0,740.0,917.0,1809.0,65535.0,"{""type"":""Point"",""coordinates"":[24.54748333546671,50.3529122975266]}"
276,0,350.0,599.0,675.0,2877.0,65535.0,648.0,970.0,1356.0,3397.0,65535.0,"{""type"":""Point"",""coordinates"":[28.053529712769432,50.811779147764305]}"
278,2,568.0,814.0,1012.0,2661.0,65535.0,512.0,752.0,1044.0,2051.0,65535.0,"{""type"":""Point"",""coordinates"":[28.342035131499372,48.529052193383556]}"
289,2,610.0,844.0,1010.0,2056.0,65535.0,627.0,776.0,992.0,1935.0,65535.0,"{""type"":""Point"",""coordinates"":[35.75089091806684,47.887279686014594]}"
290,3,464.0,713.0,648.0,2897.0,65535.0,557.0,738.0,747.0,2230.0,65535.0,"{""type"":""Point"",""coordinates"":[34.11351597358202,48.071351938943934]}"
294,0,628.0,796.0,1072.0,1771.0,65535.0,525.0,676.0,991.0,1534.0,65535.0,"{""type"":""Point"",""coordinates"":[32.834652575593246,47.118503040142144]}"
297,3,413.0,708.0,563.0,3031.0,65535.0,483.0,522.0,786.0,829.0,65535.0,"{""type"":""Point"",""coordinates"":[37.7003632004233,48.70884320831288]}"
298,0,602.0,800.0,944.0,2231.0,65535.0,510.0,665.0,747.0,2401.0,65535.0,"{""type"":""Point"",""coordinates"":[37.13252496765159,48.881420260032115]}"
303,1,551.0,739.0,1004.0,1836.0,65535.0,535.0,752.0,1041.0,1722.0,65535.0,"{""type"":""Point"",""coordinates"":[29.386804877894107,45.510357385075494]}"
306,2,707.0,988.0,1320.0,1887.0,65535.0,698.0,977.0,1292.0,1514.0,65535.0,"{""type"":""Point"",""coordinates"":[34.12225004522262,45.2460771264564]}"
311,3,605.0,820.0,927.0,2502.0,65535.0,699.0,859.0,1003.0,2629.0,65535.0,"{""type"":""Point"",""coordinates"":[24.616096847163323,49.33625503760324]}"
316,2,393.0,706.0,508.0,3520.0,65535.0,387.0,461.0,584.0,1086.0,65535.0,"{""type"":""Point"",""coordinates"":[35.49898710959644,48.21722995366897]}"
319,3,437.0,709.0,691.0,2885.0,65535.0,409.0,663.0,722.0,2789.0,65535.0,"{""type"":""Point"",""coordinates"":[34.19860742011744,45.592334238907355]}"
323,5,644.0,888.0,1135.0,2276.0,65535.0,584.0,700.0,1048.0,2366.0,65535.0,"{""type"":""Point"",""coordinates"":[33.49562998734142,48.86851238427163]}"
324,0,542.0,797.0,818.0,2407.0,65535.0,603.0,769.0,883.0,2103.0,65535.0,"{""type"":""Point"",""coordinates"":[35.87760134680404,47.57199341226639]}"
327,3,716.0,929.0,1220.0,2030.0,65535.0,741.0,976.0,1288.0,1922.0,65535.0,"{""type"":""Point"",""coordinates"":[36.40304897229814,47.23332179372532]}"
336,3,487.0,614.0,804.0,1642.0,65535.0,544.0,632.0,865.0,1278.0,65535.0,"{""type"":""Point"",""coordinates"":[36.43588937322364,47.48354644097283]}"
351,2,535.0,678.0,951.0,1547.0,65535.0,7260.0,9021.0,9903.0,9741.0,65535.0,"{""type"":""Point"",""coordinates"":[39.77760479801364,49.06234040675457]}"
355,3,759.0,996.0,1282.0,2348.0,65535.0,891.0,994.0,1182.0,2321.0,65535.0,"{""type"":""Point"",""coordinates"":[32.601974390721516,49.08288206298611]}"
357,0,471.0,587.0,726.0,1679.0,65535.0,530.0,675.0,844.0,1885.0,65535.0,"{""type"":""Point"",""coordinates"":[32.9839778156811,48.28793673742257]}"
362,3,760.0,1016.0,1333.0,2335.0,65535.0,623.0,838.0,1038.0,2274.0,65535.0,"{""type"":""Point"",""coordinates"":[37.651044645923385,49.29537711588501]}"
372,4,548.0,683.0,978.0,1749.0,65535.0,700.0,913.0,1260.0,1923.0,65535.0,"{""type"":""Point"",""coordinates"":[31.74889229519226,49.14557035556844]}"
382,4,471.0,732.0,719.0,2391.0,65535.0,723.0,948.0,962.0,2330.0,65535.0,"{""type"":""Point"",""coordinates"":[36.491824715348685,50.207258931553646]}"
384,3,581.0,804.0,1096.0,2088.0,65535.0,699.0,874.0,1204.0,2062.0,65535.0,"{""type"":""Point"",""coordinates"":[29.593685141084453,49.45363323622657]}"
394,6,765.0,951.0,1269.0,1999.0,65535.0,590.0,743.0,967.0,1285.0,65535.0,"{""type"":""Point"",""coordinates"":[36.69377965991627,49.24426262203702]}"
400,1,839.0,1086.0,1376.0,2402.0,65535.0,854.0,1092.0,1334.0,2680.0,65535.0,"{""type"":""Point"",""coordinates"":[32.172534467439505,46.782833188666345]}"
402,3,591.0,873.0,904.0,2966.0,65535.0,618.0,840.0,843.0,2873.0,65535.0,"{""type"":""Point"",""coordinates"":[32.04424211964831,46.305313391759604]}"
403,2,720.0,990.0,1410.0,2103.0,65535.0,676.0,899.0,1212.0,1877.0,65535.0,"{""type"":""Point"",""coordinates"":[33.73069220565418,45.73554943150398]}"
417,3,673.0,851.0,1075.0,2081.0,65535.0,589.0,659.0,943.0,1316.0,65535.0,"{""type"":""Point"",""coordinates"":[30.63601983458271,47.77950394947528]}"
418,3,573.0,779.0,1025.0,1947.0,65535.0,857.0,1046.0,1298.0,2463.0,65535.0,"{""type"":""Point"",""coordinates"":[34.66123619587639,50.29823645985133]}"
432,2,637.0,857.0,1206.0,1819.0,65535.0,752.0,993.0,1419.0,2026.0,65535.0,"{""type"":""Point"",""coordinates"":[34.58971268670913,46.26584480846905]}"
433,2,826.0,1052.0,1433.0,2181.0,65535.0,756.0,956.0,1228.0,1917.0,65535.0,"{""type"":""Point"",""coordinates"":[38.07669506967085,47.57758075487283]}"
440,1,878.0,1108.0,1465.0,2357.0,65535.0,610.0,782.0,1087.0,1750.0,65535.0,"{""type"":""Point"",""coordinates"":[31.33537852245773,46.65494722360526]}"
443,4,457.0,527.0,702.0,1208.0,65535.0,525.0,611.0,865.0,1388.0,65535.0,"{""type"":""Point"",""coordinates"":[35.2458635672156,48.66628061304386]}"
450,6,764.0,1073.0,1471.0,2916.0,65535.0,738.0,920.0,1140.0,2356.0,65535.0,"{""type"":""Point"",""coordinates"":[36.152569962119365,49.23314178654629]}"
467,4,570.0,765.0,945.0,2236.0,65535.0,560.0,719.0,966.0,2315.0,65535.0,"{""type"":""Point"",""coordinates"":[26.443287334486552,49.506618382978225]}"
483,3,683.0,870.0,1001.0,1965.0,65535.0,558.0,680.0,918.0,1352.0,65535.0,"{""type"":""Point"",""coordinates"":[31.486296040019848,48.40923147639206]}"
487,0,398.0,494.0,615.0,1509.0,65535.0,487.0,536.0,675.0,1411.0,65535.0,"{""type"":""Point"",""coordinates"":[31.693563956111184,50.6254095046515]}"
494,0,496.0,665.0,767.0,2592.0,65535.0,580.0,810.0,925.0,2839.0,65535.0,"{""type"":""Point"",""coordinates"":[36.83415518117304,47.11044064782923]}"
501,3,882.0,1230.0,1539.0,2856.0,65535.0,671.0,756.0,851.0,1243.0,65535.0,"{""type"":""Point"",""coordinates"":[39.50682693214614,49.41110765086884]}"
504,0,403.0,594.0,561.0,2705.0,65535.0,379.0,624.0,585.0,2677.0,65535.0,"{""type"":""Point"",""coordinates"":[32.89366540495055,47.33528203700216]}"
509,3,675.0,854.0,1054.0,1624.0,65535.0,711.0,836.0,1091.0,1811.0,65535.0,"{""type"":""Point"",""coordinates"":[39.25237325046881,49.49913487670494]}"
512,3,257.0,354.0,297.0,1617.0,65535.0,351.0,413.0,403.0,1664.0,65535.0,"{""type"":""Point"",""coordinates"":[35.96395600448719,50.16005015334791]}"
529,0,346.0,606.0,530.0,3738.0,65535.0,446.0,681.0,747.0,2364.0,65535.0,"{""type"":""Point"",""coordinates"":[28.677991282889312,50.080261642603844]}"
542,1,868.0,1253.0,1620.0,2795.0,65535.0,652.0,932.0,1132.0,2449.0,65535.0,"{""type"":""Point"",""coordinates"":[23.10836912471709,48.07568708792182]}"
545,4,572.0,732.0,980.0,1763.0,65535.0,593.0,765.0,1089.0,1789.0,65535.0,"{""type"":""Point"",""coordinates"":[36.48987296524751,48.4620659184101]}"
546,3,547.0,843.0,924.0,2816.0,65535.0,516.0,780.0,810.0,3124.0,65535.0,"{""type"":""Point"",""coordinates"":[26.930882371562138,48.70299289658973]}"
549,2,623.0,768.0,1022.0,1722.0,65535.0,709.0,853.0,1181.0,1818.0,65535.0,"{""type"":""Point"",""coordinates"":[32.80676808945361,47.37809172078949]}"
560,3,588.0,811.0,1124.0,2033.0,65535.0,641.0,801.0,1059.0,1793.0,65535.0,"{""type"":""Point"",""coordinates"":[30.49517563742459,46.550204528945336]}"
561,2,447.0,634.0,729.0,1675.0,65535.0,435.0,561.0,637.0,1573.0,65535.0,"{""type"":""Point"",""coordinates"":[35.68431233970841,46.864709535303554]}"
565,2,528.0,679.0,891.0,1846.0,65535.0,520.0,624.0,796.0,1649.0,65535.0,"{""type"":""Point"",""coordinates"":[37.75697438571013,48.30360202676446]}"
570,2,462.0,592.0,811.0,1624.0,65535.0,376.0,449.0,607.0,1813.0,65535.0,"{""type"":""Point"",""coordinates"":[25.539194955503433,48.92486400236158]}"
572,3,390.0,488.0,593.0,1189.0,65535.0,670.0,857.0,1101.0,1854.0,65535.0,"{""type"":""Point"",""coordinates"":[34.47248632495785,48.814534858469905]}"
577,2,492.0,789.0,646.0,3165.0,65535.0,429.0,670.0,511.0,3187.0,65535.0,"{""type"":""Point"",""coordinates"":[26.337581996660315,48.831804474634964]}"
587,6,320.0,393.0,431.0,909.0,65535.0,237.0,187.0,371.0,821.0,65535.0,"{""type"":""Point"",""coordinates"":[39.86344126568125,49.35491625684232]}"
590,2,659.0,782.0,977.0,1865.0,65535.0,626.0,793.0,995.0,1704.0,65535.0,"{""type"":""Point"",""coordinates"":[29.632693709687572,47.54760233486272]}"
595,2,879.0,1200.0,1599.0,2747.0,65535.0,667.0,883.0,1243.0,2044.0,65535.0,"{""type"":""Point"",""coordinates"":[33.81660112382816,45.64002437493665]}"
599,3,528.0,781.0,755.0,2609.0,65535.0,468.0,545.0,771.0,1209.0,65535.0,"{""type"":""Point"",""coordinates"":[31.01057945127065,47.94613688619043]}"
614,6,447.0,524.0,569.0,1167.0,65535.0,450.0,452.0,624.0,966.0,65535.0,"{""type"":""Point"",""coordinates"":[31.64385192341223,48.369859496099636]}"
616,2,785.0,1111.0,1401.0,2447.0,65535.0,800.0,1039.0,1366.0,2418.0,65535.0,"{""type"":""Point"",""coordinates"":[28.806435143935598,45.78702854016076]}"
626,2,657.0,837.0,1133.0,1738.0,65535.0,742.0,887.0,1184.0,1743.0,65535.0,"{""type"":""Point"",""coordinates"":[29.764256903798604,45.925080490443115]}"
637,0,525.0,783.0,871.0,2706.0,65535.0,578.0,657.0,830.0,1412.0,65535.0,"{""type"":""Point"",""coordinates"":[36.00998812742731,49.27961181169473]}"
638,2,698.0,973.0,1238.0,2258.0,65535.0,716.0,929.0,1271.0,2118.0,65535.0,"{""type"":""Point"",""coordinates"":[29.181454928716956,45.92936282924452]}"
640,2,418.0,671.0,634.0,2760.0,65535.0,424.0,630.0,619.0,2956.0,65535.0,"{""type"":""Point"",""coordinates"":[29.306310737837478,49.68357167001477]}"
643,4,643.0,1111.0,958.0,3576.0,65535.0,823.0,1168.0,1532.0,2649.0,65535.0,"{""type"":""Point"",""coordinates"":[24.244217068892016,50.08431910762424]}"
645,3,388.0,615.0,547.0,2926.0,65535.0,436.0,586.0,528.0,2795.0,65535.0,"{""type"":""Point"",""coordinates"":[37.61110280131561,49.275113568408855]}"
656,0,543.0,678.0,920.0,1545.0,65535.0,466.0,505.0,774.0,1072.0,65535.0,"{""type"":""Point"",""coordinates"":[36.290972907856116,48.556247916112035]}"
657,1,702.0,973.0,1377.0,2154.0,65535.0,732.0,973.0,1387.0,2166.0,65535.0,"{""type"":""Point"",""coordinates"":[35.04293851419521,46.66354949802118]}"
659,5,376.0,477.0,599.0,1352.0,65535.0,379.0,466.0,618.0,1265.0,65535.0,"{""type"":""Point"",""coordinates"":[28.482304407884616,49.70277996354316]}"
660,2,910.0,1235.0,1651.0,2485.0,65535.0,890.0,1168.0,1581.0,2449.0,65535.0,"{""type"":""Point"",""coordinates"":[37.97005093776632,47.11578377730367]}"
661,3,522.0,675.0,911.0,1819.0,65535.0,623.0,817.0,1077.0,2092.0,65535.0,"{""type"":""Point"",""coordinates"":[31.576388991619492,51.67541668209023]}"
672,6,488.0,745.0,910.0,2259.0,65535.0,429.0,666.0,784.0,2583.0,65535.0,"{""type"":""Point"",""coordinates"":[22.945212302082552,49.631533898562765]}"
678,4,660.0,911.0,1126.0,2226.0,65535.0,673.0,856.0,1104.0,2075.0,65535.0,"{""type"":""Point"",""coordinates"":[39.79851715916276,48.52911316946691]}"
679,0,480.0,695.0,812.0,1858.0,65535.0,466.0,607.0,826.0,1714.0,65535.0,"{""type"":""Point"",""coordinates"":[37.39953554704427,49.22661982640221]}"
695,5,637.0,902.0,1333.0,2564.0,65535.0,631.0,811.0,1090.0,2001.0,65535.0,"{""type"":""Point"",""coordinates"":[33.23837353540489,51.12483991311541]}"
698,0,331.0,585.0,418.0,4281.0,65535.0,377.0,643.0,460.0,4195.0,65535.0,"{""type"":""Point"",""coordinates"":[30.08163380729828,50.78297111650222]}"
705,6,752.0,1040.0,1354.0,2973.0,65535.0,355.0,440.0,596.0,1058.0,65535.0,"{""type"":""Point"",""coordinates"":[35.901729226819626,49.207423569733656]}"
713,3,447.0,712.0,616.0,2859.0,65535.0,629.0,960.0,848.0,2867.0,65535.0,"{""type"":""Point"",""coordinates"":[34.47344174068211,48.08863267479835]}"
715,2,467.0,608.0,724.0,1885.0,65535.0,490.0,629.0,706.0,1944.0,65535.0,"{""type"":""Point"",""coordinates"":[33.085677595569535,47.37090553023559]}"
716,4,914.0,1216.0,1600.0,2719.0,65535.0,622.0,785.0,1106.0,1960.0,65535.0,"{""type"":""Point"",""coordinates"":[25.445870247064374,50.482367285191884]}"
718,3,601.0,743.0,934.0,2032.0,65535.0,411.0,475.0,678.0,1156.0,65535.0,"{""type"":""Point"",""coordinates"":[30.481527979871736,48.2711717835338]}"
723,4,699.0,885.0,1198.0,1907.0,65535.0,795.0,971.0,1353.0,1745.0,65535.0,"{""type"":""Point"",""coordinates"":[30.571229425158766,48.00149960934962]}"
726,2,523.0,690.0,814.0,2127.0,65535.0,517.0,651.0,764.0,1945.0,65535.0,"{""type"":""Point"",""coordinates"":[37.31733752046537,48.480162751794865]}"
732,3,665.0,924.0,1127.0,2273.0,65535.0,677.0,897.0,1221.0,2345.0,65535.0,"{""type"":""Point"",""coordinates"":[31.534678507070144,49.23785786057813]}"
737,3,500.0,615.0,776.0,1597.0,65535.0,6527.0,6667.0,8434.0,9942.0,65535.0,"{""type"":""Point"",""coordinates"":[34.90155107926764,50.10388780353147]}"
739,0,524.0,663.0,877.0,1544.0,65535.0,476.0,545.0,734.0,1171.0,65535.0,"{""type"":""Point"",""coordinates"":[30.08127016132093,46.134915687875434]}"
748,6,455.0,772.0,816.0,2980.0,65535.0,463.0,649.0,768.0,2492.0,65535.0,"{""type"":""Point"",""coordinates"":[24.27023109551984,50.6299247046261]}"
755,2,788.0,1009.0,1316.0,2208.0,65535.0,624.0,759.0,985.0,1590.0,65535.0,"{""type"":""Point"",""coordinates"":[30.30947723818157,47.18659767042413]}"
757,0,407.0,470.0,654.0,1411.0,65535.0,430.0,522.0,633.0,2033.0,65535.0,"{""type"":""Point"",""coordinates"":[32.64327452609892,46.974384284025724]}"
763,0,631.0,884.0,1097.0,2046.0,65535.0,670.0,866.0,1105.0,2045.0,65535.0,"{""type"":""Point"",""coordinates"":[27.324816067599116,49.05457243434984]}"
764,3,692.0,932.0,1189.0,2161.0,65535.0,601.0,792.0,947.0,1855.0,65535.0,"{""type"":""Point"",""coordinates"":[37.39609896172636,47.44718570855429]}"
766,1,601.0,702.0,848.0,2179.0,65535.0,621.0,766.0,847.0,2164.0,65535.0,"{""type"":""Point"",""coordinates"":[33.34734158777394,47.45753934094797]}"
767,4,492.0,601.0,746.0,1495.0,65535.0,500.0,532.0,661.0,1051.0,65535.0,"{""type"":""Point"",""coordinates"":[34.97000764484676,47.674592462270155]}"
770,3,768.0,982.0,1406.0,2071.0,65535.0,823.0,1085.0,1518.0,2198.0,65535.0,"{""type"":""Point"",""coordinates"":[33.98838858825249,45.44003426083368]}"
780,0,402.0,573.0,669.0,1984.0,65535.0,435.0,525.0,598.0,1239.0,65535.0,"{""type"":""Point"",""coordinates"":[36.80593439096698,49.685744132522935]}"
782,5,657.0,948.0,1285.0,2405.0,65535.0,701.0,924.0,1273.0,2571.0,65535.0,"{""type"":""Point"",""coordinates"":[27.392309737421765,50.037720821579114]}"
784,2,725.0,894.0,1045.0,2287.0,65535.0,806.0,892.0,917.0,1961.0,65535.0,"{""type"":""Point"",""coordinates"":[35.468990641623876,47.60774673970572]}"
799,5,701.0,901.0,1223.0,2392.0,65535.0,570.0,766.0,1067.0,2307.0,65535.0,"{""type"":""Point"",""coordinates"":[35.8488148036026,45.0334371403209]}"
800,0,424.0,561.0,661.0,1599.0,65535.0,426.0,528.0,666.0,1698.0,65535.0,"{""type"":""Point"",""coordinates"":[30.143265724570327,46.6780016809089]}"
810,3,583.0,841.0,1080.0,2255.0,65535.0,635.0,920.0,1222.0,2068.0,65535.0,"{""type"":""Point"",""coordinates"":[27.648886789576242,48.76333715429534]}"
818,2,511.0,650.0,848.0,1413.0,65535.0,508.0,588.0,768.0,990.0,65535.0,"{""type"":""Point"",""coordinates"":[36.879087491421096,47.298184542088435]}"
823,3,436.0,621.0,896.0,1927.0,65535.0,6227.0,7797.0,8686.0,8772.0,65535.0,"{""type"":""Point"",""coordinates"":[34.04411395759759,51.64623682969204]}"
824,2,621.0,796.0,1023.0,1668.0,65535.0,636.0,698.0,926.0,1412.0,65535.0,"{""type"":""Point"",""coordinates"":[32.78794903517257,47.24110092794557]}"
825,3,715.0,1010.0,1414.0,2211.0,65535.0,752.0,1020.0,1352.0,2116.0,65535.0,"{""type"":""Point"",""coordinates"":[33.34617420635084,45.393120603046306]}"
827,5,881.0,1238.0,1650.0,3023.0,65535.0,677.0,895.0,1119.0,2425.0,65535.0,"{""type"":""Point"",""coordinates"":[34.693538133072565,49.411715717115754]}"
842,0,579.0,750.0,919.0,1990.0,65535.0,469.0,627.0,690.0,1984.0,65535.0,"{""type"":""Point"",""coordinates"":[37.39101248017612,48.67026819544599]}"
846,2,678.0,931.0,1235.0,2403.0,65535.0,645.0,925.0,1181.0,2350.0,65535.0,"{""type"":""Point"",""coordinates"":[35.919072500703464,50.045061090050176]}"
848,1,684.0,938.0,1172.0,2280.0,65535.0,692.0,935.0,1185.0,2230.0,65535.0,"{""type"":""Point"",""coordinates"":[28.710923756584577,45.53353697134904]}"
