system:index,0_constant,1_B0_median,1_B1_median,1_B2_median,1_B3_median,1_B4_median,2_B0_median,2_B1_median,2_B2_median,2_B3_median,2_B4_median,.geo
384,3,779.0,1066.0,1409.0,2577.0,65535.0,581.0,804.0,1096.0,2088.0,65535.0,"{""type"":""Point"",""coordinates"":[29.593685141084453,49.45363323622657]}"
394,6,649.0,851.0,1156.0,1883.0,65535.0,765.0,951.0,1269.0,1999.0,65535.0,"{""type"":""Point"",""coordinates"":[36.69377965991627,49.24426262203702]}"
400,1,822.0,1032.0,1307.0,2093.0,65535.0,839.0,1086.0,1376.0,2402.0,65535.0,"{""type"":""Point"",""coordinates"":[32.172534467439505,46.782833188666345]}"
402,3,760.0,1033.0,1421.0,2686.0,65535.0,591.0,873.0,904.0,2966.0,65535.0,"{""type"":""Point"",""coordinates"":[32.04424211964831,46.305313391759604]}"
403,2,749.0,1029.0,1435.0,2387.0,65535.0,720.0,990.0,1410.0,2103.0,65535.0,"{""type"":""Point"",""coordinates"":[33.73069220565418,45.73554943150398]}"
417,3,701.0,830.0,1081.0,1685.0,65535.0,673.0,851.0,1075.0,2081.0,65535.0,"{""type"":""Point"",""coordinates"":[30.63601983458271,47.77950394947528]}"
418,3,398.0,570.0,697.0,1677.0,65535.0,573.0,779.0,1025.0,1947.0,65535.0,"{""type"":""Point"",""coordinates"":[34.66123619587639,50.29823645985133]}"
432,2,828.0,1141.0,1617.0,2422.0,65535.0,637.0,857.0,1206.0,1819.0,65535.0,"{""type"":""Point"",""coordinates"":[34.58971268670913,46.26584480846905]}"
433,2,862.0,1083.0,1504.0,2126.0,65535.0,826.0,1052.0,1433.0,2181.0,65535.0,"{""type"":""Point"",""coordinates"":[38.07669506967085,47.57758075487283]}"
440,1,785.0,1003.0,1341.0,2107.0,65535.0,878.0,1108.0,1465.0,2357.0,65535.0,"{""type"":""Point"",""coordinates"":[31.33537852245773,46.65494722360526]}"
443,4,805.0,996.0,1324.0,2275.0,65535.0,457.0,527.0,702.0,1208.0,65535.0,"{""type"":""Point"",""coordinates"":[35.2458635672156,48.66628061304386]}"
450,6,473.0,552.0,887.0,1372.0,65535.0,764.0,1073.0,1471.0,2916.0,65535.0,"{""type"":""Point"",""coordinates"":[36.152569962119365,49.23314178654629]}"
467,4,457.0,721.0,709.0,2797.0,65535.0,570.0,765.0,945.0,2236.0,65535.0,"{""type"":""Point"",""coordinates"":[26.443287334486552,49.506618382978225]}"
483,3,647.0,821.0,1087.0,1851.0,65535.0,683.0,870.0,1001.0,1965.0,65535.0,"{""type"":""Point"",""coordinates"":[31.486296040019848,48.40923147639206]}"
487,0,411.0,531.0,644.0,1582.0,65535.0,398.0,494.0,615.0,1509.0,65535.0,"{""type"":""Point"",""coordinates"":[31.693563956111184,50.6254095046515]}"
494,0,410.0,591.0,721.0,2588.0,65535.0,496.0,665.0,767.0,2592.0,65535.0,"{""type"":""Point"",""coordinates"":[36.83415518117304,47.11044064782923]}"
501,3,1045.0,1476.0,1889.0,2754.0,65535.0,882.0,1230.0,1539.0,2856.0,65535.0,"{""type"":""Point"",""coordinates"":[39.50682693214614,49.41110765086884]}"
504,0,392.0,597.0,545.0,3735.0,65535.0,403.0,594.0,561.0,2705.0,65535.0,"{""type"":""Point"",""coordinates"":[32.89366540495055,47.33528203700216]}"
509,3,673.0,868.0,1100.0,1902.0,65535.0,675.0,854.0,1054.0,1624.0,65535.0,"{""type"":""Point"",""coordinates"":[39.25237325046881,49.49913487670494]}"
512,3,347.0,512.0,459.0,2329.0,65535.0,257.0,354.0,297.0,1617.0,65535.0,"{""type"":""Point"",""coordinates"":[35.96395600448719,50.16005015334791]}"
529,0,364.0,613.0,607.0,3712.0,65535.0,346.0,606.0,530.0,3738.0,65535.0,"{""type"":""Point"",""coordinates"":[28.677991282889312,50.080261642603844]}"
542,1,1263.0,1892.0,2634.0,4166.0,65535.0,868.0,1253.0,1620.0,2795.0,65535.0,"{""type"":""Point"",""coordinates"":[23.10836912471709,48.07568708792182]}"
545,4,557.0,888.0,936.0,2773.0,65535.0,572.0,732.0,980.0,1763.0,65535.0,"{""type"":""Point"",""coordinates"":[36.48987296524751,48.4620659184101]}"
546,3,617.0,984.0,1175.0,2792.0,65535.0,547.0,843.0,924.0,2816.0,65535.0,"{""type"":""Point"",""coordinates"":[26.930882371562138,48.70299289658973]}"
549,2,625.0,748.0,1030.0,1632.0,65535.0,623.0,768.0,1022.0,1722.0,65535.0,"{""type"":""Point"",""coordinates"":[32.80676808945361,47.37809172078949]}"
560,3,959.0,1317.0,1911.0,2749.0,65535.0,588.0,811.0,1124.0,2033.0,65535.0,"{""type"":""Point"",""coordinates"":[30.49517563742459,46.550204528945336]}"
561,2,386.0,506.0,577.0,1741.0,65535.0,447.0,634.0,729.0,1675.0,65535.0,"{""type"":""Point"",""coordinates"":[35.68431233970841,46.864709535303554]}"
565,2,488.0,636.0,882.0,1587.0,65535.0,528.0,679.0,891.0,1846.0,65535.0,"{""type"":""Point"",""coordinates"":[37.75697438571013,48.30360202676446]}"
570,2,448.0,595.0,786.0,1817.0,65535.0,462.0,592.0,811.0,1624.0,65535.0,"{""type"":""Point"",""coordinates"":[25.539194955503433,48.92486400236158]}"
572,3,687.0,868.0,1169.0,1950.0,65535.0,390.0,488.0,593.0,1189.0,65535.0,"{""type"":""Point"",""coordinates"":[34.47248632495785,48.814534858469905]}"
577,2,579.0,910.0,747.0,3225.0,65535.0,492.0,789.0,646.0,3165.0,65535.0,"{""type"":""Point"",""coordinates"":[26.337581996660315,48.831804474634964]}"
587,6,555.0,701.0,949.0,1772.0,65535.0,320.0,393.0,431.0,909.0,65535.0,"{""type"":""Point"",""coordinates"":[39.86344126568125,49.35491625684232]}"
590,2,641.0,738.0,986.0,1598.0,65535.0,659.0,782.0,977.0,1865.0,65535.0,"{""type"":""Point"",""coordinates"":[29.632693709687572,47.54760233486272]}"
595,2,809.0,1116.0,1512.0,2625.0,65535.0,879.0,1200.0,1599.0,2747.0,65535.0,"{""type"":""Point"",""coordinates"":[33.81660112382816,45.64002437493665]}"
599,3,576.0,745.0,850.0,1784.0,65535.0,528.0,781.0,755.0,2609.0,65535.0,"{""type"":""Point"",""coordinates"":[31.01057945127065,47.94613688619043]}"
614,6,532.0,679.0,823.0,2094.0,65535.0,447.0,524.0,569.0,1167.0,65535.0,"{""type"":""Point"",""coordinates"":[31.64385192341223,48.369859496099636]}"
616,2,932.0,1286.0,1733.0,2765.0,65535.0,785.0,1111.0,1401.0,2447.0,65535.0,"{""type"":""Point"",""coordinates"":[28.806435143935598,45.78702854016076]}"
626,2,644.0,806.0,1103.0,1754.0,65535.0,657.0,837.0,1133.0,1738.0,65535.0,"{""type"":""Point"",""coordinates"":[29.764256903798604,45.925080490443115]}"
637,0,585.0,869.0,936.0,2727.0,65535.0,525.0,783.0,871.0,2706.0,65535.0,"{""type"":""Point"",""coordinates"":[36.00998812742731,49.27961181169473]}"
638,2,819.0,1070.0,1457.0,2291.0,65535.0,698.0,973.0,1238.0,2258.0,65535.0,"{""type"":""Point"",""coordinates"":[29.181454928716956,45.92936282924452]}"
640,2,512.0,726.0,783.0,2325.0,65535.0,418.0,671.0,634.0,2760.0,65535.0,"{""type"":""Point"",""coordinates"":[29.306310737837478,49.68357167001477]}"
643,4,701.0,1190.0,1070.0,3479.0,65535.0,643.0,1111.0,958.0,3576.0,65535.0,"{""type"":""Point"",""coordinates"":[24.244217068892016,50.08431910762424]}"
645,3,452.0,673.0,626.0,2776.0,65535.0,388.0,615.0,547.0,2926.0,65535.0,"{""type"":""Point"",""coordinates"":[37.61110280131561,49.275113568408855]}"
656,0,462.0,784.0,733.0,2933.0,65535.0,543.0,678.0,920.0,1545.0,65535.0,"{""type"":""Point"",""coordinates"":[36.290972907856116,48.556247916112035]}"
657,1,658.0,954.0,1472.0,2976.0,65535.0,702.0,973.0,1377.0,2154.0,65535.0,"{""type"":""Point"",""coordinates"":[35.04293851419521,46.66354949802118]}"
659,5,498.0,688.0,771.0,2026.0,65535.0,376.0,477.0,599.0,1352.0,65535.0,"{""type"":""Point"",""coordinates"":[28.482304407884616,49.70277996354316]}"
660,2,910.0,1223.0,1900.0,2944.0,65535.0,910.0,1235.0,1651.0,2485.0,65535.0,"{""type"":""Point"",""coordinates"":[37.97005093776632,47.11578377730367]}"
661,3,531.0,678.0,953.0,1735.0,65535.0,522.0,675.0,911.0,1819.0,65535.0,"{""type"":""Point"",""coordinates"":[31.576388991619492,51.67541668209023]}"
672,6,354.0,642.0,580.0,3208.0,65535.0,488.0,745.0,910.0,2259.0,65535.0,"{""type"":""Point"",""coordinates"":[22.945212302082552,49.631533898562765]}"
678,4,647.0,888.0,1147.0,1954.0,65535.0,660.0,911.0,1126.0,2226.0,65535.0,"{""type"":""Point"",""coordinates"":[39.79851715916276,48.52911316946691]}"
679,0,480.0,631.0,757.0,1918.0,65535.0,480.0,695.0,812.0,1858.0,65535.0,"{""type"":""Point"",""coordinates"":[37.39953554704427,49.22661982640221]}"
695,5,520.0,765.0,1066.0,2389.0,65535.0,637.0,902.0,1333.0,2564.0,65535.0,"{""type"":""Point"",""coordinates"":[33.23837353540489,51.12483991311541]}"
698,0,350.0,576.0,402.0,4471.0,65535.0,331.0,585.0,418.0,4281.0,65535.0,"{""type"":""Point"",""coordinates"":[30.08163380729828,50.78297111650222]}"
705,6,518.0,665.0,868.0,1879.0,65535.0,752.0,1040.0,1354.0,2973.0,65535.0,"{""type"":""Point"",""coordinates"":[35.901729226819626,49.207423569733656]}"
713,3,516.0,748.0,803.0,2734.0,65535.0,447.0,712.0,616.0,2859.0,65535.0,"{""type"":""Point"",""coordinates"":[34.47344174068211,48.08863267479835]}"
715,2,610.0,700.0,1075.0,1412.0,65535.0,467.0,608.0,724.0,1885.0,65535.0,"{""type"":""Point"",""coordinates"":[33.085677595569535,47.37090553023559]}"
716,4,661.0,928.0,1202.0,2385.0,65535.0,914.0,1216.0,1600.0,2719.0,65535.0,"{""type"":""Point"",""coordinates"":[25.445870247064374,50.482367285191884]}"
718,3,463.0,563.0,741.0,1496.0,65535.0,601.0,743.0,934.0,2032.0,65535.0,"{""type"":""Point"",""coordinates"":[30.481527979871736,48.2711717835338]}"
723,4,811.0,993.0,1412.0,2149.0,65535.0,699.0,885.0,1198.0,1907.0,65535.0,"{""type"":""Point"",""coordinates"":[30.571229425158766,48.00149960934962]}"
726,2,469.0,675.0,787.0,2311.0,65535.0,523.0,690.0,814.0,2127.0,65535.0,"{""type"":""Point"",""coordinates"":[37.31733752046537,48.480162751794865]}"
732,3,643.0,868.0,1143.0,2315.0,65535.0,665.0,924.0,1127.0,2273.0,65535.0,"{""type"":""Point"",""coordinates"":[31.534678507070144,49.23785786057813]}"
737,3,539.0,818.0,882.0,2684.0,65535.0,500.0,615.0,776.0,1597.0,65535.0,"{""type"":""Point"",""coordinates"":[34.90155107926764,50.10388780353147]}"
739,0,495.0,605.0,835.0,1498.0,65535.0,524.0,663.0,877.0,1544.0,65535.0,"{""type"":""Point"",""coordinates"":[30.08127016132093,46.134915687875434]}"
748,6,471.0,752.0,802.0,3030.0,65535.0,455.0,772.0,816.0,2980.0,65535.0,"{""type"":""Point"",""coordinates"":[24.27023109551984,50.6299247046261]}"
755,2,758.0,931.0,1222.0,1965.0,65535.0,788.0,1009.0,1316.0,2208.0,65535.0,"{""type"":""Point"",""coordinates"":[30.30947723818157,47.18659767042413]}"
757,0,457.0,576.0,785.0,1391.0,65535.0,407.0,470.0,654.0,1411.0,65535.0,"{""type"":""Point"",""coordinates"":[32.64327452609892,46.974384284025724]}"
763,0,351.0,453.0,631.0,1266.0,65535.0,631.0,884.0,1097.0,2046.0,65535.0,"{""type"":""Point"",""coordinates"":[27.324816067599116,49.05457243434984]}"
764,3,762.0,973.0,1311.0,2098.0,65535.0,692.0,932.0,1189.0,2161.0,65535.0,"{""type"":""Point"",""coordinates"":[37.39609896172636,47.44718570855429]}"
766,1,655.0,777.0,1031.0,1632.0,65535.0,601.0,702.0,848.0,2179.0,65535.0,"{""type"":""Point"",""coordinates"":[33.34734158777394,47.45753934094797]}"
767,4,832.0,1001.0,1292.0,2274.0,65535.0,492.0,601.0,746.0,1495.0,65535.0,"{""type"":""Point"",""coordinates"":[34.97000764484676,47.674592462270155]}"
770,3,901.0,1222.0,1678.0,2473.0,65535.0,768.0,982.0,1406.0,2071.0,65535.0,"{""type"":""Point"",""coordinates"":[33.98838858825249,45.44003426083368]}"
780,0,387.0,561.0,654.0,1871.0,65535.0,402.0,573.0,669.0,1984.0,65535.0,"{""type"":""Point"",""coordinates"":[36.80593439096698,49.685744132522935]}"
782,5,573.0,721.0,956.0,1638.0,65535.0,657.0,948.0,1285.0,2405.0,65535.0,"{""type"":""Point"",""coordinates"":[27.392309737421765,50.037720821579114]}"
784,2,623.0,751.0,921.0,1724.0,65535.0,725.0,894.0,1045.0,2287.0,65535.0,"{""type"":""Point"",""coordinates"":[35.468990641623876,47.60774673970572]}"
799,5,709.0,923.0,1245.0,2294.0,65535.0,701.0,901.0,1223.0,2392.0,65535.0,"{""type"":""Point"",""coordinates"":[35.8488148036026,45.0334371403209]}"
800,0,431.0,537.0,635.0,1530.0,65535.0,424.0,561.0,661.0,1599.0,65535.0,"{""type"":""Point"",""coordinates"":[30.143265724570327,46.6780016809089]}"
810,3,533.0,828.0,930.0,2424.0,65535.0,583.0,841.0,1080.0,2255.0,65535.0,"{""type"":""Point"",""coordinates"":[27.648886789576242,48.76333715429534]}"
818,2,633.0,827.0,1174.0,1854.0,65535.0,511.0,650.0,848.0,1413.0,65535.0,"{""type"":""Point"",""coordinates"":[36.879087491421096,47.298184542088435]}"
823,3,491.0,656.0,933.0,1878.0,65535.0,436.0,621.0,896.0,1927.0,65535.0,"{""type"":""Point"",""coordinates"":[34.04411395759759,51.64623682969204]}"
824,2,670.0,805.0,1153.0,1641.0,65535.0,621.0,796.0,1023.0,1668.0,65535.0,"{""type"":""Point"",""coordinates"":[32.78794903517257,47.24110092794557]}"
825,3,767.0,1014.0,1462.0,2024.0,65535.0,715.0,1010.0,1414.0,2211.0,65535.0,"{""type"":""Point"",""coordinates"":[33.34617420635084,45.393120603046306]}"
827,5,765.0,1055.0,1428.0,2462.0,65535.0,881.0,1238.0,1650.0,3023.0,65535.0,"{""type"":""Point"",""coordinates"":[34.693538133072565,49.411715717115754]}"
842,0,559.0,722.0,988.0,1719.0,65535.0,579.0,750.0,919.0,1990.0,65535.0,"{""type"":""Point"",""coordinates"":[37.39101248017612,48.67026819544599]}"
846,2,648.0,883.0,1204.0,2304.0,65535.0,678.0,931.0,1235.0,2403.0,65535.0,"{""type"":""Point"",""coordinates"":[35.919072500703464,50.045061090050176]}"
848,1,850.0,1126.0,1548.0,2393.0,65535.0,684.0,938.0,1172.0,2280.0,65535.0,"{""type"":""Point"",""coordinates"":[28.710923756584577,45.53353697134904]}"
