system:index,0_constant,1_B0_median,1_B1_median,1_B2_median,1_B3_median,1_B4_median,2_B0_median,2_B1_median,2_B2_median,2_B3_median,2_B4_median,.geo
228,4,566.0,907.0,1265.0,2640.0,65535.0,703.0,1008.0,1374.0,2654.0,65535.0,"{""type"":""Point"",""coordinates"":[32.15386714866072,49.068216698638075]}"
230,2,831.0,1154.0,1607.0,2428.0,65535.0,844.0,1167.0,1688.0,2695.0,65535.0,"{""type"":""Point"",""coordinates"":[28.813339949923016,45.47405985226409]}"
232,0,428.0,518.0,639.0,1301.0,65535.0,487.0,596.0,806.0,1456.0,65535.0,"{""type"":""Point"",""coordinates"":[37.61765620742974,49.24523642594744]}"
233,0,545.0,768.0,1071.0,2115.0,65535.0,613.0,801.0,1071.0,1853.0,65535.0,"{""type"":""Point"",""coordinates"":[32.31598534756109,49.92288199911195]}"
235,3,1071.0,1546.0,2010.0,3634.0,65535.0,720.0,927.0,1275.0,2485.0,65535.0,"{""type"":""Point"",""coordinates"":[29.865106247683585,49.68861611066367]}"
237,2,780.0,1109.0,1576.0,2998.0,65535.0,613.0,854.0,1076.0,2619.0,65535.0,"{""type"":""Point"",""coordinates"":[37.99774575225984,47.490878082411655]}"
238,3,726.0,1063.0,1625.0,2924.0,65535.0,826.0,1225.0,1842.0,2992.0,65535.0,"{""type"":""Point"",""coordinates"":[31.244622355044005,46.80234409000783]}"
248,2,907.0,1387.0,2256.0,4268.0,65535.0,811.0,1382.0,2298.0,4433.0,65535.0,"{""type"":""Point"",""coordinates"":[28.48377064243454,48.15317890744124]}"
249,3,958.0,1417.0,2029.0,3494.0,65535.0,918.0,1370.0,2010.0,3294.0,65535.0,"{""type"":""Point"",""coordinates"":[30.35336025322247,47.14674639140351]}"
255,1,521.0,853.0,1068.0,2845.0,65535.0,605.0,920.0,1119.0,3003.0,65535.0,"{""type"":""Point"",""coordinates"":[33.91921649038379,47.31306465064798]}"
265,3,488.0,718.0,927.0,2216.0,65535.0,480.0,747.0,950.0,2343.0,65535.0,"{""type"":""Point"",""coordinates"":[27.883432033928948,49.84243057841514]}"
269,0,559.0,758.0,951.0,1949.0,65535.0,373.0,569.0,655.0,1752.0,65535.0,"{""type"":""Point"",""coordinates"":[37.08437364215511,49.13111526056728]}"
270,4,596.0,867.0,1095.0,2164.0,65535.0,834.0,1084.0,1409.0,2660.0,65535.0,"{""type"":""Point"",""coordinates"":[24.54748333546671,50.3529122975266]}"
276,0,448.0,772.0,680.0,4079.0,65535.0,384.0,731.0,659.0,2946.0,65535.0,"{""type"":""Point"",""coordinates"":[28.053529712769432,50.811779147764305]}"
278,2,783.0,1245.0,1713.0,3793.0,65535.0,870.0,1335.0,1848.0,3937.0,65535.0,"{""type"":""Point"",""coordinates"":[28.342035131499372,48.529052193383556]}"
289,2,1062.0,1432.0,2004.0,3013.0,65535.0,840.0,1150.0,1517.0,2668.0,65535.0,"{""type"":""Point"",""coordinates"":[35.75089091806684,47.887279686014594]}"
290,3,1021.0,1372.0,1872.0,2951.0,65535.0,798.0,1079.0,1398.0,2821.0,65535.0,"{""type"":""Point"",""coordinates"":[34.11351597358202,48.071351938943934]}"
294,0,462.0,572.0,747.0,1370.0,65535.0,479.0,626.0,782.0,1501.0,65535.0,"{""type"":""Point"",""coordinates"":[32.834652575593246,47.118503040142144]}"
297,3,966.0,1321.0,1689.0,3009.0,65535.0,657.0,918.0,1118.0,2329.0,65535.0,"{""type"":""Point"",""coordinates"":[37.7003632004233,48.70884320831288]}"
298,0,482.0,600.0,801.0,1849.0,65535.0,505.0,659.0,864.0,2036.0,65535.0,"{""type"":""Point"",""coordinates"":[37.13252496765159,48.881420260032115]}"
303,1,542.0,740.0,1068.0,1587.0,65535.0,632.0,853.0,1221.0,1916.0,65535.0,"{""type"":""Point"",""coordinates"":[29.386804877894107,45.510357385075494]}"
306,2,830.0,1211.0,1672.0,3082.0,65535.0,696.0,968.0,1172.0,2969.0,65535.0,"{""type"":""Point"",""coordinates"":[34.12225004522262,45.2460771264564]}"
311,3,560.0,816.0,1017.0,2619.0,65535.0,514.0,765.0,942.0,2547.0,65535.0,"{""type"":""Point"",""coordinates"":[24.616096847163323,49.33625503760324]}"
316,2,581.0,733.0,1171.0,1965.0,65535.0,738.0,936.0,1295.0,2170.0,65535.0,"{""type"":""Point"",""coordinates"":[35.49898710959644,48.21722995366897]}"
319,3,863.0,1257.0,1920.0,3007.0,65535.0,669.0,952.0,1286.0,2582.0,65535.0,"{""type"":""Point"",""coordinates"":[34.19860742011744,45.592334238907355]}"
323,0,488.0,643.0,875.0,1759.0,65535.0,376.0,540.0,599.0,1584.0,65535.0,"{""type"":""Point"",""coordinates"":[33.49562998734142,48.86851238427163]}"
324,0,433.0,683.0,864.0,2068.0,65535.0,551.0,769.0,903.0,2260.0,65535.0,"{""type"":""Point"",""coordinates"":[35.87760134680404,47.57199341226639]}"
327,3,620.0,887.0,1269.0,2161.0,65535.0,719.0,1046.0,1376.0,2702.0,65535.0,"{""type"":""Point"",""coordinates"":[36.40304897229814,47.23332179372532]}"
336,3,671.0,999.0,1274.0,3027.0,65535.0,420.0,543.0,721.0,1565.0,65535.0,"{""type"":""Point"",""coordinates"":[36.43588937322364,47.48354644097283]}"
351,2,728.0,1036.0,1631.0,2730.0,65535.0,896.0,1204.0,1572.0,2252.0,65535.0,"{""type"":""Point"",""coordinates"":[39.77760479801364,49.06234040675457]}"
355,3,701.0,944.0,1285.0,2190.0,65535.0,651.0,878.0,1186.0,2130.0,65535.0,"{""type"":""Point"",""coordinates"":[32.601974390721516,49.08288206298611]}"
357,0,558.0,704.0,968.0,1888.0,65535.0,614.0,759.0,985.0,2084.0,65535.0,"{""type"":""Point"",""coordinates"":[32.9839778156811,48.28793673742257]}"
362,3,612.0,833.0,1109.0,2016.0,65535.0,466.0,642.0,805.0,1587.0,65535.0,"{""type"":""Point"",""coordinates"":[37.651044645923385,49.29537711588501]}"
372,4,442.0,681.0,1016.0,2202.0,65535.0,989.0,1454.0,2049.0,3836.0,65535.0,"{""type"":""Point"",""coordinates"":[31.74889229519226,49.14557035556844]}"
382,4,485.0,651.0,848.0,1939.0,65535.0,646.0,831.0,901.0,2324.0,65535.0,"{""type"":""Point"",""coordinates"":[36.491824715348685,50.207258931553646]}"
384,3,660.0,982.0,1381.0,2494.0,65535.0,817.0,1112.0,1505.0,2667.0,65535.0,"{""type"":""Point"",""coordinates"":[29.593685141084453,49.45363323622657]}"
394,0,379.0,528.0,744.0,1577.0,65535.0,463.0,614.0,790.0,1682.0,65535.0,"{""type"":""Point"",""coordinates"":[36.69377965991627,49.24426262203702]}"
400,1,691.0,861.0,1130.0,1818.0,65535.0,730.0,919.0,1253.0,1946.0,65535.0,"{""type"":""Point"",""coordinates"":[32.172534467439505,46.782833188666345]}"
402,3,854.0,1187.0,1591.0,2941.0,65535.0,808.0,1135.0,1533.0,2980.0,65535.0,"{""type"":""Point"",""coordinates"":[32.04424211964831,46.305313391759604]}"
403,2,705.0,1004.0,1396.0,2169.0,65535.0,731.0,1021.0,1429.0,2327.0,65535.0,"{""type"":""Point"",""coordinates"":[33.73069220565418,45.73554943150398]}"
417,3,836.0,1104.0,1502.0,2405.0,65535.0,783.0,1040.0,1401.0,2232.0,65535.0,"{""type"":""Point"",""coordinates"":[30.63601983458271,47.77950394947528]}"
418,3,518.0,730.0,920.0,1885.0,65535.0,453.0,627.0,786.0,1804.0,65535.0,"{""type"":""Point"",""coordinates"":[34.66123619587639,50.29823645985133]}"
432,2,823.0,1168.0,1674.0,2542.0,65535.0,811.0,1072.0,1516.0,2269.0,65535.0,"{""type"":""Point"",""coordinates"":[34.58971268670913,46.26584480846905]}"
433,2,1137.0,1576.0,2209.0,3138.0,65535.0,925.0,1284.0,1737.0,2666.0,65535.0,"{""type"":""Point"",""coordinates"":[38.07669506967085,47.57758075487283]}"
440,1,787.0,1041.0,1484.0,2391.0,65535.0,805.0,1058.0,1478.0,2208.0,65535.0,"{""type"":""Point"",""coordinates"":[31.33537852245773,46.65494722360526]}"
443,4,481.0,698.0,1037.0,2217.0,65535.0,759.0,940.0,1245.0,2104.0,65535.0,"{""type"":""Point"",""coordinates"":[35.2458635672156,48.66628061304386]}"
450,0,520.0,698.0,1016.0,1883.0,65535.0,447.0,549.0,864.0,1563.0,65535.0,"{""type"":""Point"",""coordinates"":[36.152569962119365,49.23314178654629]}"
467,4,464.0,697.0,1040.0,2505.0,65535.0,682.0,1096.0,1618.0,3110.0,65535.0,"{""type"":""Point"",""coordinates"":[26.443287334486552,49.506618382978225]}"
483,3,891.0,1244.0,1668.0,2418.0,65535.0,927.0,1263.0,1786.0,2729.0,65535.0,"{""type"":""Point"",""coordinates"":[31.486296040019848,48.40923147639206]}"
487,0,392.0,586.0,692.0,1937.0,65535.0,347.0,546.0,652.0,2010.0,65535.0,"{""type"":""Point"",""coordinates"":[31.693563956111184,50.6254095046515]}"
494,0,498.0,692.0,817.0,3117.0,65535.0,423.0,608.0,679.0,2979.0,65535.0,"{""type"":""Point"",""coordinates"":[36.83415518117304,47.11044064782923]}"
501,3,637.0,963.0,1437.0,2407.0,65535.0,1112.0,1509.0,1939.0,2869.0,65535.0,"{""type"":""Point"",""coordinates"":[39.50682693214614,49.41110765086884]}"
504,0,447.0,645.0,638.0,3347.0,65535.0,426.0,595.0,623.0,3076.0,65535.0,"{""type"":""Point"",""coordinates"":[32.89366540495055,47.33528203700216]}"
509,3,731.0,984.0,1346.0,2268.0,65535.0,685.0,908.0,1161.0,1864.0,65535.0,"{""type"":""Point"",""coordinates"":[39.25237325046881,49.49913487670494]}"
512,3,4873.0,6934.0,8183.0,8093.0,65535.0,267.0,433.0,350.0,2217.0,65535.0,"{""type"":""Point"",""coordinates"":[35.96395600448719,50.16005015334791]}"
529,0,651.0,870.0,1185.0,3052.0,65535.0,447.0,631.0,847.0,2746.0,65535.0,"{""type"":""Point"",""coordinates"":[28.677991282889312,50.080261642603844]}"
542,1,1310.0,2012.0,2975.0,5112.0,65535.0,1112.0,1692.0,2342.0,4054.0,65535.0,"{""type"":""Point"",""coordinates"":[23.10836912471709,48.07568708792182]}"
545,4,561.0,835.0,998.0,2597.0,65535.0,685.0,1024.0,1156.0,3387.0,65535.0,"{""type"":""Point"",""coordinates"":[36.48987296524751,48.4620659184101]}"
546,3,634.0,902.0,1261.0,2484.0,65535.0,806.0,1152.0,1550.0,2568.0,65535.0,"{""type"":""Point"",""coordinates"":[26.930882371562138,48.70299289658973]}"
549,2,725.0,957.0,1355.0,2086.0,65535.0,762.0,1001.0,1358.0,2204.0,65535.0,"{""type"":""Point"",""coordinates"":[32.80676808945361,47.37809172078949]}"
560,3,1239.0,1747.0,2550.0,3876.0,65535.0,925.0,1358.0,1887.0,3029.0,65535.0,"{""type"":""Point"",""coordinates"":[30.49517563742459,46.550204528945336]}"
561,2,707.0,994.0,1363.0,2577.0,65535.0,563.0,729.0,992.0,1901.0,65535.0,"{""type"":""Point"",""coordinates"":[35.68431233970841,46.864709535303554]}"
565,2,631.0,870.0,1353.0,2426.0,65535.0,369.0,507.0,589.0,1173.0,65535.0,"{""type"":""Point"",""coordinates"":[37.75697438571013,48.30360202676446]}"
570,2,871.0,1320.0,1830.0,3307.0,65535.0,517.0,636.0,871.0,1742.0,65535.0,"{""type"":""Point"",""coordinates"":[25.539194955503433,48.92486400236158]}"
572,3,671.0,965.0,1194.0,2875.0,65535.0,393.0,567.0,656.0,1419.0,65535.0,"{""type"":""Point"",""coordinates"":[34.47248632495785,48.814534858469905]}"
577,2,785.0,1127.0,1519.0,2774.0,65535.0,878.0,1208.0,1690.0,3021.0,65535.0,"{""type"":""Point"",""coordinates"":[26.337581996660315,48.831804474634964]}"
587,0,411.0,588.0,818.0,1736.0,65535.0,537.0,690.0,885.0,1713.0,65535.0,"{""type"":""Point"",""coordinates"":[39.86344126568125,49.35491625684232]}"
590,2,946.0,1428.0,1927.0,3671.0,65535.0,698.0,875.0,1072.0,1809.0,65535.0,"{""type"":""Point"",""coordinates"":[29.632693709687572,47.54760233486272]}"
595,2,793.0,1086.0,1519.0,2258.0,65535.0,765.0,1078.0,1523.0,2353.0,65535.0,"{""type"":""Point"",""coordinates"":[33.81660112382816,45.64002437493665]}"
599,3,1120.0,1608.0,2181.0,3643.0,65535.0,1117.0,1572.0,2134.0,3562.0,65535.0,"{""type"":""Point"",""coordinates"":[31.01057945127065,47.94613688619043]}"
614,0,482.0,678.0,826.0,2171.0,65535.0,536.0,685.0,855.0,2174.0,65535.0,"{""type"":""Point"",""coordinates"":[31.64385192341223,48.369859496099636]}"
616,2,1161.0,1655.0,2391.0,3541.0,65535.0,1151.0,1673.0,2364.0,3851.0,65535.0,"{""type"":""Point"",""coordinates"":[28.806435143935598,45.78702854016076]}"
626,2,818.0,1120.0,1593.0,2223.0,65535.0,777.0,1067.0,1491.0,2360.0,65535.0,"{""type"":""Point"",""coordinates"":[29.764256903798604,45.925080490443115]}"
637,0,577.0,765.0,1137.0,1999.0,65535.0,517.0,729.0,898.0,2164.0,65535.0,"{""type"":""Point"",""coordinates"":[36.00998812742731,49.27961181169473]}"
638,2,845.0,1184.0,1719.0,2785.0,65535.0,786.0,1068.0,1421.0,2464.0,65535.0,"{""type"":""Point"",""coordinates"":[29.181454928716956,45.92936282924452]}"
640,2,470.0,729.0,975.0,2143.0,65535.0,745.0,1135.0,1629.0,3159.0,65535.0,"{""type"":""Point"",""coordinates"":[29.306310737837478,49.68357167001477]}"
643,4,399.0,704.0,890.0,2175.0,65535.0,902.0,1275.0,1665.0,2922.0,65535.0,"{""type"":""Point"",""coordinates"":[24.244217068892016,50.08431910762424]}"
645,3,303.0,397.0,371.0,801.0,65535.0,420.0,571.0,689.0,2447.0,65535.0,"{""type"":""Point"",""coordinates"":[37.61110280131561,49.275113568408855]}"
656,0,418.0,738.0,742.0,2710.0,65535.0,586.0,903.0,988.0,2988.0,65535.0,"{""type"":""Point"",""coordinates"":[36.290972907856116,48.556247916112035]}"
657,1,764.0,1222.0,1940.0,3643.0,65535.0,707.0,1108.0,1784.0,3446.0,65535.0,"{""type"":""Point"",""coordinates"":[35.04293851419521,46.66354949802118]}"
659,0,221.0,191.0,251.0,4953.0,65535.0,558.0,784.0,1092.0,2233.0,65535.0,"{""type"":""Point"",""coordinates"":[28.482304407884616,49.70277996354316]}"
660,2,738.0,1007.0,1635.0,2623.0,65535.0,1019.0,1455.0,2227.0,3362.0,65535.0,"{""type"":""Point"",""coordinates"":[37.97005093776632,47.11578377730367]}"
661,3,809.0,1107.0,1440.0,3178.0,65535.0,748.0,1164.0,1704.0,3079.0,65535.0,"{""type"":""Point"",""coordinates"":[31.576388991619492,51.67541668209023]}"
672,0,420.0,669.0,780.0,2793.0,65535.0,521.0,794.0,909.0,3162.0,65535.0,"{""type"":""Point"",""coordinates"":[22.945212302082552,49.631533898562765]}"
678,4,526.0,769.0,1131.0,2112.0,65535.0,789.0,1089.0,1386.0,2278.0,65535.0,"{""type"":""Point"",""coordinates"":[39.79851715916276,48.52911316946691]}"
679,0,483.0,705.0,947.0,2102.0,65535.0,495.0,681.0,806.0,1919.0,65535.0,"{""type"":""Point"",""coordinates"":[37.39953554704427,49.22661982640221]}"
695,0,517.0,760.0,969.0,2307.0,65535.0,517.0,752.0,1033.0,2072.0,65535.0,"{""type"":""Point"",""coordinates"":[33.23837353540489,51.12483991311541]}"
698,0,265.0,560.0,371.0,3702.0,65535.0,819.0,974.0,824.0,3926.0,65535.0,"{""type"":""Point"",""coordinates"":[30.08163380729828,50.78297111650222]}"
705,0,519.0,714.0,984.0,1728.0,65535.0,518.0,664.0,883.0,1878.0,65535.0,"{""type"":""Point"",""coordinates"":[35.901729226819626,49.207423569733656]}"
713,3,771.0,1070.0,1400.0,3317.0,65535.0,652.0,859.0,1064.0,2589.0,65535.0,"{""type"":""Point"",""coordinates"":[34.47344174068211,48.08863267479835]}"
715,2,744.0,1020.0,1449.0,2608.0,65535.0,644.0,896.0,1302.0,2246.0,65535.0,"{""type"":""Point"",""coordinates"":[33.085677595569535,47.37090553023559]}"
716,4,619.0,899.0,1170.0,2369.0,65535.0,537.0,747.0,989.0,2236.0,65535.0,"{""type"":""Point"",""coordinates"":[25.445870247064374,50.482367285191884]}"
718,3,729.0,990.0,1325.0,2812.0,65535.0,493.0,647.0,794.0,1641.0,65535.0,"{""type"":""Point"",""coordinates"":[30.481527979871736,48.2711717835338]}"
723,4,605.0,823.0,1226.0,2223.0,65535.0,1038.0,1468.0,2067.0,3326.0,65535.0,"{""type"":""Point"",""coordinates"":[30.571229425158766,48.00149960934962]}"
726,2,571.0,774.0,1072.0,2559.0,65535.0,546.0,741.0,990.0,2429.0,65535.0,"{""type"":""Point"",""coordinates"":[37.31733752046537,48.480162751794865]}"
732,3,537.0,758.0,969.0,2054.0,65535.0,813.0,1271.0,1671.0,3328.0,65535.0,"{""type"":""Point"",""coordinates"":[31.534678507070144,49.23785786057813]}"
737,3,514.0,654.0,896.0,1548.0,65535.0,560.0,871.0,922.0,2942.0,65535.0,"{""type"":""Point"",""coordinates"":[34.90155107926764,50.10388780353147]}"
739,0,530.0,635.0,927.0,1262.0,65535.0,540.0,674.0,943.0,1679.0,65535.0,"{""type"":""Point"",""coordinates"":[30.08127016132093,46.134915687875434]}"
748,0,511.0,772.0,788.0,3382.0,65535.0,448.0,762.0,782.0,3245.0,65535.0,"{""type"":""Point"",""coordinates"":[24.27023109551984,50.6299247046261]}"
755,2,1135.0,1622.0,2301.0,3672.0,65535.0,931.0,1284.0,1731.0,2621.0,65535.0,"{""type"":""Point"",""coordinates"":[30.30947723818157,47.18659767042413]}"
757,0,509.0,721.0,1088.0,2038.0,65535.0,522.0,711.0,992.0,1965.0,65535.0,"{""type"":""Point"",""coordinates"":[32.64327452609892,46.974384284025724]}"
763,0,570.0,807.0,1084.0,2223.0,65535.0,594.0,803.0,1060.0,2113.0,65535.0,"{""type"":""Point"",""coordinates"":[27.324816067599116,49.05457243434984]}"
764,3,985.0,1335.0,2068.0,2886.0,65535.0,848.0,1221.0,1664.0,2582.0,65535.0,"{""type"":""Point"",""coordinates"":[37.39609896172636,47.44718570855429]}"
766,1,624.0,816.0,1130.0,2069.0,65535.0,651.0,851.0,1125.0,2071.0,65535.0,"{""type"":""Point"",""coordinates"":[33.34734158777394,47.45753934094797]}"
767,4,582.0,692.0,962.0,1736.0,65535.0,807.0,962.0,1247.0,2120.0,65535.0,"{""type"":""Point"",""coordinates"":[34.97000764484676,47.674592462270155]}"
770,3,956.0,1314.0,1818.0,2503.0,65535.0,928.0,1278.0,1789.0,2529.0,65535.0,"{""type"":""Point"",""coordinates"":[33.98838858825249,45.44003426083368]}"
780,0,510.0,673.0,848.0,1879.0,65535.0,462.0,634.0,769.0,1970.0,65535.0,"{""type"":""Point"",""coordinates"":[36.80593439096698,49.685744132522935]}"
782,0,562.0,793.0,1131.0,2557.0,65535.0,600.0,871.0,1254.0,2355.0,65535.0,"{""type"":""Point"",""coordinates"":[27.392309737421765,50.037720821579114]}"
784,2,572.0,814.0,1063.0,2451.0,65535.0,622.0,749.0,921.0,1763.0,65535.0,"{""type"":""Point"",""coordinates"":[35.468990641623876,47.60774673970572]}"
799,0,612.0,843.0,1216.0,2220.0,65535.0,539.0,791.0,1127.0,2249.0,65535.0,"{""type"":""Point"",""coordinates"":[35.8488148036026,45.0334371403209]}"
800,0,499.0,625.0,857.0,2262.0,65535.0,436.0,624.0,745.0,2029.0,65535.0,"{""type"":""Point"",""coordinates"":[30.143265724570327,46.6780016809089]}"
810,3,765.0,1176.0,1451.0,3767.0,65535.0,784.0,1168.0,1397.0,2809.0,65535.0,"{""type"":""Point"",""coordinates"":[27.648886789576242,48.76333715429534]}"
818,2,730.0,1057.0,1513.0,2570.0,65535.0,380.0,405.0,579.0,1079.0,65535.0,"{""type"":""Point"",""coordinates"":[36.879087491421096,47.298184542088435]}"
823,3,524.0,711.0,1029.0,1973.0,65535.0,463.0,643.0,941.0,1866.0,65535.0,"{""type"":""Point"",""coordinates"":[34.04411395759759,51.64623682969204]}"
824,2,898.0,1277.0,1732.0,2950.0,65535.0,691.0,919.0,1190.0,1928.0,65535.0,"{""type"":""Point"",""coordinates"":[32.78794903517257,47.24110092794557]}"
825,3,780.0,1147.0,1657.0,3113.0,65535.0,717.0,1123.0,1596.0,3012.0,65535.0,"{""type"":""Point"",""coordinates"":[33.34617420635084,45.393120603046306]}"
827,0,417.0,586.0,763.0,1539.0,65535.0,391.0,542.0,611.0,1752.0,65535.0,"{""type"":""Point"",""coordinates"":[34.693538133072565,49.411715717115754]}"
842,0,587.0,769.0,1091.0,1833.0,65535.0,583.0,755.0,1004.0,1837.0,65535.0,"{""type"":""Point"",""coordinates"":[37.39101248017612,48.67026819544599]}"
