system:index,0_constant,1_B0_median,1_B1_median,1_B2_median,1_B3_median,1_B4_median,2_B0_median,2_B1_median,2_B2_median,2_B3_median,2_B4_median,.geo
70,0,310.0,492.0,503.0,2124.0,65535.0,351.0,520.0,585.0,1958.0,65535.0,"{""type"":""Point"",""coordinates"":[36.13164050600047,50.23732046002262]}"
71,0,363.0,448.0,514.0,4575.0,65535.0,433.0,562.0,498.0,4925.0,65535.0,"{""type"":""Point"",""coordinates"":[37.2347265663063,47.79051861955508]}"
81,0,325.0,477.0,425.0,3070.0,65535.0,394.0,683.0,617.0,3264.0,65535.0,"{""type"":""Point"",""coordinates"":[26.64461008910351,49.038635683166376]}"
85,0,310.0,492.0,363.0,3504.0,65535.0,370.0,589.0,614.0,2578.0,65535.0,"{""type"":""Point"",""coordinates"":[36.364324767306336,49.162732200922804]}"
101,0,317.0,493.0,441.0,3997.0,65535.0,500.0,786.0,1094.0,3269.0,65535.0,"{""type"":""Point"",""coordinates"":[33.4479735137055,48.38878348686175]}"
103,0,378.0,607.0,548.0,3182.0,65535.0,537.0,819.0,1011.0,2876.0,65535.0,"{""type"":""Point"",""coordinates"":[35.0733832404426,47.99281951085625]}"
105,1,333.0,770.0,436.0,4671.0,65535.0,898.0,1369.0,2227.0,3828.0,65535.0,"{""type"":""Point"",""coordinates"":[34.87452542650774,47.39018794500743]}"
106,0,336.0,556.0,528.0,2333.0,65535.0,376.0,595.0,584.0,2235.0,65535.0,"{""type"":""Point"",""coordinates"":[37.75638075918731,49.20666073614449]}"
119,0,356.0,725.0,426.0,4569.0,65535.0,384.0,777.0,424.0,4689.0,65535.0,"{""type"":""Point"",""coordinates"":[33.833615116427,51.72933838982439]}"
141,0,256.0,398.0,398.0,3433.0,65535.0,472.0,725.0,1163.0,2598.0,65535.0,"{""type"":""Point"",""coordinates"":[34.02788499682554,47.193721969254575]}"
143,0,310.0,493.0,528.0,2516.0,65535.0,354.0,539.0,626.0,2145.0,65535.0,"{""type"":""Point"",""coordinates"":[37.074288081864864,49.01010613151442]}"
146,0,308.0,582.0,303.0,5141.0,65535.0,365.0,775.0,389.0,5018.0,65535.0,"{""type"":""Point"",""coordinates"":[32.63475774288097,50.830299323867145]}"
152,0,347.0,669.0,535.0,3690.0,65535.0,399.0,601.0,1001.0,2423.0,65535.0,"{""type"":""Point"",""coordinates"":[29.567348222047443,45.98372352169224]}"
158,0,203.0,373.0,311.0,3029.0,65535.0,422.0,666.0,1098.0,2369.0,65535.0,"{""type"":""Point"",""coordinates"":[30.458316613652432,46.53788408381395]}"
167,0,474.0,874.0,614.0,4317.0,65535.0,505.0,1030.0,747.0,4113.0,65535.0,"{""type"":""Point"",""coordinates"":[27.334764848516503,49.08656884426331]}"
169,0,281.0,623.0,378.0,4445.0,65535.0,383.0,664.0,465.0,4198.0,65535.0,"{""type"":""Point"",""coordinates"":[28.891258093630093,50.84501157454406]}"
171,0,334.0,441.0,477.0,2016.0,65535.0,378.0,573.0,580.0,2623.0,65535.0,"{""type"":""Point"",""coordinates"":[37.27811965312109,47.73176938420064]}"
177,0,258.0,502.0,277.0,4203.0,65535.0,319.0,634.0,442.0,3964.0,65535.0,"{""type"":""Point"",""coordinates"":[28.793339071090106,50.306509578570825]}"
181,1,314.0,510.0,439.0,3111.0,65535.0,461.0,725.0,857.0,2521.0,65535.0,"{""type"":""Point"",""coordinates"":[30.274977431063633,49.5974071397204]}"
184,0,397.0,822.0,510.0,5548.0,65535.0,371.0,806.0,420.0,5533.0,65535.0,"{""type"":""Point"",""coordinates"":[24.85644527825462,49.06691909890904]}"
185,0,145.0,290.0,239.0,3004.0,65535.0,339.0,552.0,800.0,2220.0,65535.0,"{""type"":""Point"",""coordinates"":[31.00145950491955,46.85049308816494]}"
192,0,455.0,704.0,812.0,2549.0,65535.0,469.0,714.0,872.0,3474.0,65535.0,"{""type"":""Point"",""coordinates"":[29.171004034685932,45.42462833901434]}"
193,0,261.0,577.0,499.0,2709.0,65535.0,523.0,862.0,1034.0,2582.0,65535.0,"{""type"":""Point"",""coordinates"":[31.653273923630827,46.91585016846331]}"
209,1,564.0,764.0,709.0,3773.0,65535.0,801.0,1157.0,1687.0,3148.0,65535.0,"{""type"":""Point"",""coordinates"":[33.713471657675896,44.80614858017893]}"
210,0,370.0,581.0,469.0,2732.0,65535.0,364.0,559.0,466.0,2884.0,65535.0,"{""type"":""Point"",""coordinates"":[31.58566657873202,51.99092782515339]}"
217,0,294.0,443.0,410.0,3400.0,65535.0,435.0,767.0,857.0,2885.0,65535.0,"{""type"":""Point"",""coordinates"":[31.629552665514886,48.028473660024694]}"
222,0,300.0,509.0,485.0,2868.0,65535.0,334.0,559.0,883.0,2136.0,65535.0,"{""type"":""Point"",""coordinates"":[33.07674478894098,47.27287788885148]}"
228,0,258.0,391.0,281.0,3289.0,65535.0,411.0,668.0,590.0,3500.0,65535.0,"{""type"":""Point"",""coordinates"":[32.15386714866072,49.068216698638075]}"
230,0,440.0,660.0,850.0,2077.0,65535.0,528.0,793.0,1145.0,2108.0,65535.0,"{""type"":""Point"",""coordinates"":[28.813339949923016,45.47405985226409]}"
232,0,266.0,424.0,377.0,2621.0,65535.0,321.0,487.0,505.0,1838.0,65535.0,"{""type"":""Point"",""coordinates"":[37.61765620742974,49.24523642594744]}"
233,0,216.0,325.0,241.0,3731.0,65535.0,248.0,462.0,328.0,4042.0,65535.0,"{""type"":""Point"",""coordinates"":[32.31598534756109,49.92288199911195]}"
235,0,347.0,659.0,364.0,5178.0,65535.0,399.0,860.0,481.0,4331.0,65535.0,"{""type"":""Point"",""coordinates"":[29.865106247683585,49.68861611066367]}"
237,0,402.0,549.0,673.0,2277.0,65535.0,463.0,659.0,875.0,2074.0,65535.0,"{""type"":""Point"",""coordinates"":[37.99774575225984,47.490878082411655]}"
238,0,268.0,444.0,457.0,2782.0,65535.0,537.0,774.0,1206.0,2833.0,65535.0,"{""type"":""Point"",""coordinates"":[31.244622355044005,46.80234409000783]}"
248,0,210.0,314.0,193.0,4745.0,65535.0,284.0,486.0,355.0,3873.0,65535.0,"{""type"":""Point"",""coordinates"":[28.48377064243454,48.15317890744124]}"
249,0,265.0,469.0,482.0,2718.0,65535.0,425.0,661.0,848.0,2319.0,65535.0,"{""type"":""Point"",""coordinates"":[30.35336025322247,47.14674639140351]}"
255,1,442.0,744.0,603.0,3649.0,65535.0,633.0,976.0,1408.0,3294.0,65535.0,"{""type"":""Point"",""coordinates"":[33.91921649038379,47.31306465064798]}"
269,0,302.0,520.0,388.0,2912.0,65535.0,284.0,459.0,340.0,2489.0,65535.0,"{""type"":""Point"",""coordinates"":[37.08437364215511,49.13111526056728]}"
270,0,316.0,515.0,452.0,3050.0,65535.0,387.0,597.0,651.0,3065.0,65535.0,"{""type"":""Point"",""coordinates"":[24.54748333546671,50.3529122975266]}"
276,0,421.0,827.0,483.0,4185.0,65535.0,311.0,745.0,394.0,4842.0,65535.0,"{""type"":""Point"",""coordinates"":[28.053529712769432,50.811779147764305]}"
278,0,2928.0,3090.0,3193.0,5558.0,65535.0,442.0,693.0,742.0,2875.0,65535.0,"{""type"":""Point"",""coordinates"":[28.342035131499372,48.529052193383556]}"
289,0,383.0,584.0,620.0,2968.0,65535.0,460.0,657.0,974.0,2467.0,65535.0,"{""type"":""Point"",""coordinates"":[35.75089091806684,47.887279686014594]}"
290,0,431.0,624.0,753.0,2125.0,65535.0,519.0,737.0,1073.0,2305.0,65535.0,"{""type"":""Point"",""coordinates"":[34.11351597358202,48.071351938943934]}"
294,0,286.0,439.0,475.0,2402.0,65535.0,388.0,586.0,856.0,2026.0,65535.0,"{""type"":""Point"",""coordinates"":[32.834652575593246,47.118503040142144]}"
297,0,512.0,906.0,647.0,4027.0,65535.0,523.0,990.0,699.0,3564.0,65535.0,"{""type"":""Point"",""coordinates"":[37.7003632004233,48.70884320831288]}"
298,0,376.0,537.0,555.0,2851.0,65535.0,339.0,558.0,536.0,2853.0,65535.0,"{""type"":""Point"",""coordinates"":[37.13252496765159,48.881420260032115]}"
303,1,715.0,1200.0,1616.0,3388.0,65535.0,1157.0,1726.0,2476.0,4009.0,65535.0,"{""type"":""Point"",""coordinates"":[29.386804877894107,45.510357385075494]}"
306,0,358.0,606.0,632.0,3598.0,65535.0,524.0,811.0,1117.0,2597.0,65535.0,"{""type"":""Point"",""coordinates"":[34.12225004522262,45.2460771264564]}"
311,0,270.0,494.0,296.0,5267.0,65535.0,294.0,470.0,298.0,4785.0,65535.0,"{""type"":""Point"",""coordinates"":[24.616096847163323,49.33625503760324]}"
316,0,258.0,413.0,308.0,4381.0,65535.0,418.0,621.0,920.0,3176.0,65535.0,"{""type"":""Point"",""coordinates"":[35.49898710959644,48.21722995366897]}"
319,0,374.0,524.0,546.0,3427.0,65535.0,431.0,612.0,961.0,2205.0,65535.0,"{""type"":""Point"",""coordinates"":[34.19860742011744,45.592334238907355]}"
323,0,303.0,525.0,386.0,3383.0,65535.0,463.0,845.0,916.0,2981.0,65535.0,"{""type"":""Point"",""coordinates"":[33.49562998734142,48.86851238427163]}"
324,0,344.0,505.0,611.0,2088.0,65535.0,455.0,673.0,773.0,2281.0,65535.0,"{""type"":""Point"",""coordinates"":[35.87760134680404,47.57199341226639]}"
327,0,283.0,409.0,417.0,3404.0,65535.0,361.0,538.0,607.0,2675.0,65535.0,"{""type"":""Point"",""coordinates"":[36.40304897229814,47.23332179372532]}"
336,0,322.0,487.0,559.0,2135.0,65535.0,421.0,649.0,677.0,2509.0,65535.0,"{""type"":""Point"",""coordinates"":[36.43588937322364,47.48354644097283]}"
351,0,292.0,491.0,378.0,3273.0,65535.0,400.0,665.0,669.0,2641.0,65535.0,"{""type"":""Point"",""coordinates"":[39.77760479801364,49.06234040675457]}"
355,0,339.0,580.0,380.0,4613.0,65535.0,381.0,610.0,472.0,3952.0,65535.0,"{""type"":""Point"",""coordinates"":[32.601974390721516,49.08288206298611]}"
357,0,442.0,823.0,636.0,3407.0,65535.0,557.0,945.0,871.0,3292.0,65535.0,"{""type"":""Point"",""coordinates"":[32.9839778156811,48.28793673742257]}"
362,0,305.0,470.0,462.0,2438.0,65535.0,353.0,504.0,591.0,1780.0,65535.0,"{""type"":""Point"",""coordinates"":[37.651044645923385,49.29537711588501]}"
372,0,336.0,689.0,364.0,5287.0,65535.0,342.0,747.0,353.0,5014.0,65535.0,"{""type"":""Point"",""coordinates"":[31.74889229519226,49.14557035556844]}"
382,0,379.0,544.0,560.0,2125.0,65535.0,377.0,566.0,609.0,2190.0,65535.0,"{""type"":""Point"",""coordinates"":[36.491824715348685,50.207258931553646]}"
384,0,361.0,575.0,558.0,3680.0,65535.0,492.0,794.0,995.0,3204.0,65535.0,"{""type"":""Point"",""coordinates"":[29.593685141084453,49.45363323622657]}"
394,0,237.0,388.0,319.0,3326.0,65535.0,340.0,551.0,634.0,2524.0,65535.0,"{""type"":""Point"",""coordinates"":[36.69377965991627,49.24426262203702]}"
400,1,754.0,1040.0,1356.0,2729.0,65535.0,705.0,998.0,1445.0,2388.0,65535.0,"{""type"":""Point"",""coordinates"":[32.172534467439505,46.782833188666345]}"
402,0,549.0,829.0,1004.0,2798.0,65535.0,557.0,818.0,1097.0,2436.0,65535.0,"{""type"":""Point"",""coordinates"":[32.04424211964831,46.305313391759604]}"
403,0,538.0,907.0,847.0,3253.0,65535.0,570.0,888.0,1093.0,2800.0,65535.0,"{""type"":""Point"",""coordinates"":[33.73069220565418,45.73554943150398]}"
417,0,230.0,361.0,272.0,3752.0,65535.0,349.0,621.0,631.0,3161.0,65535.0,"{""type"":""Point"",""coordinates"":[30.63601983458271,47.77950394947528]}"
418,0,225.0,366.0,262.0,3079.0,65535.0,272.0,506.0,490.0,2896.0,65535.0,"{""type"":""Point"",""coordinates"":[34.66123619587639,50.29823645985133]}"
432,0,302.0,431.0,438.0,4392.0,65535.0,443.0,721.0,981.0,2729.0,65535.0,"{""type"":""Point"",""coordinates"":[34.58971268670913,46.26584480846905]}"
433,0,386.0,562.0,607.0,1915.0,65535.0,434.0,606.0,679.0,2036.0,65535.0,"{""type"":""Point"",""coordinates"":[38.07669506967085,47.57758075487283]}"
440,1,497.0,959.0,768.0,3375.0,65535.0,664.0,960.0,1288.0,2151.0,65535.0,"{""type"":""Point"",""coordinates"":[31.33537852245773,46.65494722360526]}"
443,0,472.0,724.0,502.0,4241.0,65535.0,405.0,825.0,493.0,4287.0,65535.0,"{""type"":""Point"",""coordinates"":[35.2458635672156,48.66628061304386]}"
450,0,279.0,457.0,374.0,3804.0,65535.0,318.0,427.0,381.0,3181.0,65535.0,"{""type"":""Point"",""coordinates"":[36.152569962119365,49.23314178654629]}"
467,0,225.0,377.0,306.0,3624.0,65535.0,207.0,412.0,249.0,3738.0,65535.0,"{""type"":""Point"",""coordinates"":[26.443287334486552,49.506618382978225]}"
483,0,246.0,315.0,276.0,4125.0,65535.0,360.0,545.0,549.0,3136.0,65535.0,"{""type"":""Point"",""coordinates"":[31.486296040019848,48.40923147639206]}"
487,0,212.0,316.0,302.0,2630.0,65535.0,295.0,483.0,349.0,3070.0,65535.0,"{""type"":""Point"",""coordinates"":[31.693563956111184,50.6254095046515]}"
494,0,472.0,753.0,749.0,3813.0,65535.0,436.0,702.0,688.0,3902.0,65535.0,"{""type"":""Point"",""coordinates"":[36.83415518117304,47.11044064782923]}"
501,0,317.0,501.0,469.0,3092.0,65535.0,374.0,633.0,617.0,2639.0,65535.0,"{""type"":""Point"",""coordinates"":[39.50682693214614,49.41110765086884]}"
504,0,610.0,720.0,1003.0,1873.0,65535.0,573.0,756.0,953.0,2274.0,65535.0,"{""type"":""Point"",""coordinates"":[32.89366540495055,47.33528203700216]}"
509,0,267.0,508.0,370.0,3144.0,65535.0,384.0,684.0,729.0,2486.0,65535.0,"{""type"":""Point"",""coordinates"":[39.25237325046881,49.49913487670494]}"
512,0,234.0,392.0,279.0,2577.0,65535.0,278.0,427.0,337.0,2594.0,65535.0,"{""type"":""Point"",""coordinates"":[35.96395600448719,50.16005015334791]}"
529,0,291.0,444.0,345.0,2764.0,65535.0,260.0,468.0,361.0,3057.0,65535.0,"{""type"":""Point"",""coordinates"":[28.677991282889312,50.080261642603844]}"
542,1,477.0,827.0,831.0,3988.0,65535.0,684.0,1132.0,1302.0,3812.0,65535.0,"{""type"":""Point"",""coordinates"":[23.10836912471709,48.07568708792182]}"
545,0,324.0,540.0,469.0,3198.0,65535.0,348.0,635.0,528.0,2956.0,65535.0,"{""type"":""Point"",""coordinates"":[36.48987296524751,48.4620659184101]}"
546,0,356.0,597.0,545.0,3100.0,65535.0,446.0,735.0,779.0,3178.0,65535.0,"{""type"":""Point"",""coordinates"":[26.930882371562138,48.70299289658973]}"
549,0,412.0,768.0,464.0,4649.0,65535.0,471.0,1040.0,749.0,4089.0,65535.0,"{""type"":""Point"",""coordinates"":[32.80676808945361,47.37809172078949]}"
560,0,179.0,408.0,309.0,2655.0,65535.0,478.0,712.0,1110.0,2196.0,65535.0,"{""type"":""Point"",""coordinates"":[30.49517563742459,46.550204528945336]}"
561,0,290.0,476.0,441.0,2899.0,65535.0,375.0,588.0,576.0,2897.0,65535.0,"{""type"":""Point"",""coordinates"":[35.68431233970841,46.864709535303554]}"
565,0,267.0,450.0,357.0,3440.0,65535.0,532.0,819.0,831.0,3499.0,65535.0,"{""type"":""Point"",""coordinates"":[37.75697438571013,48.30360202676446]}"
570,0,265.0,454.0,373.0,2904.0,65535.0,311.0,497.0,389.0,3176.0,65535.0,"{""type"":""Point"",""coordinates"":[25.539194955503433,48.92486400236158]}"
572,0,415.0,633.0,684.0,2318.0,65535.0,465.0,752.0,1017.0,2164.0,65535.0,"{""type"":""Point"",""coordinates"":[34.47248632495785,48.814534858469905]}"
577,0,371.0,791.0,408.0,4729.0,65535.0,455.0,1011.0,633.0,4497.0,65535.0,"{""type"":""Point"",""coordinates"":[26.337581996660315,48.831804474634964]}"
587,0,301.0,509.0,436.0,2519.0,65535.0,373.0,573.0,571.0,2286.0,65535.0,"{""type"":""Point"",""coordinates"":[39.86344126568125,49.35491625684232]}"
590,0,330.0,673.0,474.0,3866.0,65535.0,451.0,997.0,921.0,3781.0,65535.0,"{""type"":""Point"",""coordinates"":[29.632693709687572,47.54760233486272]}"
595,0,321.0,517.0,571.0,3265.0,65535.0,539.0,844.0,1336.0,2707.0,65535.0,"{""type"":""Point"",""coordinates"":[33.81660112382816,45.64002437493665]}"
599,0,397.0,709.0,571.0,3976.0,65535.0,423.0,827.0,572.0,3488.0,65535.0,"{""type"":""Point"",""coordinates"":[31.01057945127065,47.94613688619043]}"
614,0,307.0,403.0,456.0,2185.0,65535.0,327.0,515.0,490.0,2110.0,65535.0,"{""type"":""Point"",""coordinates"":[31.64385192341223,48.369859496099636]}"
616,0,411.0,623.0,755.0,2842.0,65535.0,466.0,746.0,1172.0,2389.0,65535.0,"{""type"":""Point"",""coordinates"":[28.806435143935598,45.78702854016076]}"
626,0,224.0,495.0,401.0,3070.0,65535.0,488.0,740.0,1105.0,2183.0,65535.0,"{""type"":""Point"",""coordinates"":[29.764256903798604,45.925080490443115]}"
637,0,259.0,400.0,403.0,2115.0,65535.0,347.0,548.0,554.0,2162.0,65535.0,"{""type"":""Point"",""coordinates"":[36.00998812742731,49.27961181169473]}"
638,0,287.0,430.0,437.0,2329.0,65535.0,448.0,684.0,1033.0,2369.0,65535.0,"{""type"":""Point"",""coordinates"":[29.181454928716956,45.92936282924452]}"
640,0,314.0,487.0,404.0,3453.0,65535.0,409.0,693.0,714.0,3095.0,65535.0,"{""type"":""Point"",""coordinates"":[29.306310737837478,49.68357167001477]}"
643,0,369.0,723.0,523.0,4281.0,65535.0,437.0,816.0,571.0,4181.0,65535.0,"{""type"":""Point"",""coordinates"":[24.244217068892016,50.08431910762424]}"
645,0,331.0,496.0,471.0,3131.0,65535.0,318.0,482.0,522.0,2335.0,65535.0,"{""type"":""Point"",""coordinates"":[37.61110280131561,49.275113568408855]}"
656,0,329.0,511.0,471.0,2668.0,65535.0,365.0,601.0,555.0,2582.0,65535.0,"{""type"":""Point"",""coordinates"":[36.290972907856116,48.556247916112035]}"
657,1,360.0,774.0,514.0,4977.0,65535.0,612.0,985.0,1603.0,3300.0,65535.0,"{""type"":""Point"",""coordinates"":[35.04293851419521,46.66354949802118]}"
659,0,236.0,355.0,278.0,3442.0,65535.0,306.0,513.0,349.0,3404.0,65535.0,"{""type"":""Point"",""coordinates"":[28.482304407884616,49.70277996354316]}"
660,0,353.0,450.0,454.0,4475.0,65535.0,495.0,824.0,822.0,3606.0,65535.0,"{""type"":""Point"",""coordinates"":[37.97005093776632,47.11578377730367]}"
661,0,316.0,442.0,343.0,3109.0,65535.0,311.0,527.0,465.0,3468.0,65535.0,"{""type"":""Point"",""coordinates"":[31.576388991619492,51.67541668209023]}"
672,0,456.0,648.0,579.0,5400.0,65535.0,242.0,533.0,377.0,3425.0,65535.0,"{""type"":""Point"",""coordinates"":[22.945212302082552,49.631533898562765]}"
678,0,335.0,522.0,560.0,1891.0,65535.0,391.0,595.0,713.0,2036.0,65535.0,"{""type"":""Point"",""coordinates"":[39.79851715916276,48.52911316946691]}"
679,0,364.0,547.0,545.0,2360.0,65535.0,349.0,521.0,537.0,2167.0,65535.0,"{""type"":""Point"",""coordinates"":[37.39953554704427,49.22661982640221]}"
695,0,169.0,270.0,185.0,4846.0,65535.0,174.0,346.0,196.0,4772.0,65535.0,"{""type"":""Point"",""coordinates"":[33.23837353540489,51.12483991311541]}"
698,0,392.0,475.0,556.0,1779.0,65535.0,437.0,588.0,749.0,1846.0,65535.0,"{""type"":""Point"",""coordinates"":[30.08163380729828,50.78297111650222]}"
705,0,322.0,516.0,521.0,2184.0,65535.0,366.0,569.0,541.0,2123.0,65535.0,"{""type"":""Point"",""coordinates"":[35.901729226819626,49.207423569733656]}"
713,0,418.0,527.0,631.0,2568.0,65535.0,419.0,683.0,807.0,2555.0,65535.0,"{""type"":""Point"",""coordinates"":[34.47344174068211,48.08863267479835]}"
715,0,304.0,484.0,429.0,2886.0,65535.0,404.0,593.0,992.0,2171.0,65535.0,"{""type"":""Point"",""coordinates"":[33.085677595569535,47.37090553023559]}"
716,0,259.0,399.0,294.0,4166.0,65535.0,279.0,503.0,331.0,4172.0,65535.0,"{""type"":""Point"",""coordinates"":[25.445870247064374,50.482367285191884]}"
718,0,336.0,491.0,505.0,2282.0,65535.0,395.0,631.0,696.0,2258.0,65535.0,"{""type"":""Point"",""coordinates"":[30.481527979871736,48.2711717835338]}"
723,0,217.0,376.0,264.0,3977.0,65535.0,323.0,593.0,549.0,3192.0,65535.0,"{""type"":""Point"",""coordinates"":[30.571229425158766,48.00149960934962]}"
726,0,253.0,408.0,306.0,4104.0,65535.0,581.0,816.0,1216.0,2936.0,65535.0,"{""type"":""Point"",""coordinates"":[37.31733752046537,48.480162751794865]}"
732,0,258.0,456.0,305.0,4271.0,65535.0,415.0,684.0,691.0,3410.0,65535.0,"{""type"":""Point"",""coordinates"":[31.534678507070144,49.23785786057813]}"
737,0,252.0,413.0,345.0,3049.0,65535.0,341.0,590.0,560.0,2780.0,65535.0,"{""type"":""Point"",""coordinates"":[34.90155107926764,50.10388780353147]}"
739,0,314.0,696.0,445.0,4229.0,65535.0,498.0,810.0,1357.0,2742.0,65535.0,"{""type"":""Point"",""coordinates"":[30.08127016132093,46.134915687875434]}"
748,0,329.0,573.0,443.0,3962.0,65535.0,322.0,558.0,349.0,4673.0,65535.0,"{""type"":""Point"",""coordinates"":[24.27023109551984,50.6299247046261]}"
755,0,389.0,506.0,589.0,2453.0,65535.0,375.0,529.0,618.0,2345.0,65535.0,"{""type"":""Point"",""coordinates"":[30.30947723818157,47.18659767042413]}"
757,0,355.0,507.0,673.0,2540.0,65535.0,461.0,717.0,1151.0,2657.0,65535.0,"{""type"":""Point"",""coordinates"":[32.64327452609892,46.974384284025724]}"
763,0,356.0,580.0,498.0,3035.0,65535.0,384.0,668.0,567.0,2774.0,65535.0,"{""type"":""Point"",""coordinates"":[27.324816067599116,49.05457243434984]}"
764,0,334.0,484.0,510.0,2384.0,65535.0,363.0,644.0,727.0,2523.0,65535.0,"{""type"":""Point"",""coordinates"":[37.39609896172636,47.44718570855429]}"
766,1,425.0,735.0,548.0,4226.0,65535.0,578.0,928.0,1402.0,3040.0,65535.0,"{""type"":""Point"",""coordinates"":[33.34734158777394,47.45753934094797]}"
767,0,500.0,599.0,852.0,1603.0,65535.0,596.0,780.0,967.0,1784.0,65535.0,"{""type"":""Point"",""coordinates"":[34.97000764484676,47.674592462270155]}"
770,0,370.0,521.0,554.0,3551.0,65535.0,424.0,616.0,1009.0,2091.0,65535.0,"{""type"":""Point"",""coordinates"":[33.98838858825249,45.44003426083368]}"
780,0,255.0,428.0,320.0,2859.0,65535.0,299.0,563.0,509.0,2589.0,65535.0,"{""type"":""Point"",""coordinates"":[36.80593439096698,49.685744132522935]}"
784,0,379.0,730.0,405.0,5082.0,65535.0,511.0,981.0,756.0,3621.0,65535.0,"{""type"":""Point"",""coordinates"":[35.468990641623876,47.60774673970572]}"
799,0,457.0,699.0,917.0,2588.0,65535.0,497.0,734.0,1123.0,2348.0,65535.0,"{""type"":""Point"",""coordinates"":[35.8488148036026,45.0334371403209]}"
800,0,389.0,557.0,593.0,2431.0,65535.0,403.0,549.0,680.0,2304.0,65535.0,"{""type"":""Point"",""coordinates"":[30.143265724570327,46.6780016809089]}"
810,0,409.0,775.0,546.0,4426.0,65535.0,394.0,784.0,547.0,4273.0,65535.0,"{""type"":""Point"",""coordinates"":[27.648886789576242,48.76333715429534]}"
818,0,329.0,507.0,582.0,2824.0,65535.0,441.0,708.0,862.0,2988.0,65535.0,"{""type"":""Point"",""coordinates"":[36.879087491421096,47.298184542088435]}"
823,0,266.0,472.0,281.0,4746.0,65535.0,259.0,482.0,329.0,4561.0,65535.0,"{""type"":""Point"",""coordinates"":[34.04411395759759,51.64623682969204]}"
824,0,343.0,587.0,494.0,3051.0,65535.0,518.0,748.0,1166.0,2410.0,65535.0,"{""type"":""Point"",""coordinates"":[32.78794903517257,47.24110092794557]}"
825,0,423.0,710.0,723.0,2701.0,65535.0,479.0,722.0,907.0,2358.0,65535.0,"{""type"":""Point"",""coordinates"":[33.34617420635084,45.393120603046306]}"
827,0,246.0,419.0,309.0,3529.0,65535.0,437.0,679.0,948.0,2976.0,65535.0,"{""type"":""Point"",""coordinates"":[34.693538133072565,49.411715717115754]}"
842,0,262.0,452.0,352.0,3352.0,65535.0,460.0,795.0,924.0,3046.0,65535.0,"{""type"":""Point"",""coordinates"":[37.39101248017612,48.67026819544599]}"
846,0,428.0,652.0,623.0,3091.0,65535.0,441.0,772.0,764.0,2884.0,65535.0,"{""type"":""Point"",""coordinates"":[35.919072500703464,50.045061090050176]}"
848,1,525.0,766.0,990.0,2346.0,65535.0,638.0,980.0,1363.0,2414.0,65535.0,"{""type"":""Point"",""coordinates"":[28.710923756584577,45.53353697134904]}"
851,0,389.0,640.0,622.0,2850.0,65535.0,418.0,682.0,683.0,3324.0,65535.0,"{""type"":""Point"",""coordinates"":[29.377368266388807,45.4889691845056]}"
856,0,281.0,387.0,351.0,3188.0,65535.0,327.0,500.0,454.0,3541.0,65535.0,"{""type"":""Point"",""coordinates"":[35.00665693659509,48.750007384671974]}"
857,0,408.0,826.0,525.0,4258.0,65535.0,481.0,958.0,835.0,4104.0,65535.0,"{""type"":""Point"",""coordinates"":[33.726762218895544,46.838684799856026]}"
873,0,487.0,842.0,464.0,5139.0,65535.0,493.0,905.0,551.0,5686.0,65535.0,"{""type"":""Point"",""coordinates"":[37.493359285927596,48.94495232641557]}"
